product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code,llm_validation,llm_confidence,llm_reason,llm_api_time_ms
سوپ و آش,آش ماست یک کیلوگرم,آش ماست,یک کیلوگرم,Restaurant,حلیم و آش,140654,125000,یک کیلوگرم,5xy382,YES,1.0,The product 'آش ماست' (Yogurt Ash) clearly matches 'انواع آش' (all types of Ash) in the INCLUDES rules and does not match any EXCLUDES rules.,26111
سوپ و آش,آش سبزی شیرازی یک کیلوگرم,آش سبزی شیرازی,یک کیلوگرم,Restaurant,حلیم و آش,140655,120000,یک کیلوگرم,5xy382,YES,1.0,The product 'آش سبزی شیرازی' (Shirazi Vegetable Ash) clearly matches 'انواع آش' (all types of Ash) in the INCLUDES rules and does not match any EXCLUDES rules.,26111
سوپ و آش,آش رشته,آش رشته,یک کیلوگرم,Restaurant,حلیم و آش,140656,95000,آش رشته,5xy382,YES,1.0,The product 'آش رشته' (Reshteh Ash) clearly matches 'انواع آش' (all types of Ash) in the INCLUDES rules and does not match any EXCLUDES rules.,26111
غذای سنتی,حلیم بادمجان ۵۰۰ گرم,حلیم بادمجان,حلیم بادمجان,Restaurant,حلیم و آش,126162,43000,۵۰۰ گرم,24k665,NO,1.0,The product name 'حلیم بادمجان' (Eggplant Haleem) is explicitly listed in the EXCLUDES rules.,26111
غذای سنتی,حلیم بادمجان یک کیلوگرم,حلیم بادمجان,حلیم بادمجان,Restaurant,حلیم و آش,126163,85000,یک کیلوگرم,24k665,NO,1.0,The product name 'حلیم بادمجان' (Eggplant Haleem) is explicitly listed in the EXCLUDES rules.,26111
غذای سنتی,آش سبزی شیرازی ۵۰۰ گرم,آش سبزی شیرازی,آش سبزی شیرازی,Restaurant,حلیم و آش,126164,37000,۵۰۰ گرم,24k665,YES,1.0,The product 'آش سبزی شیرازی' (Shirazi Vegetable Ash) clearly matches 'انواع آش' (all types of Ash) in the INCLUDES rules and does not match any EXCLUDES rules.,26111
غذای سنتی,آش سبزی شیرازی یک کیلوگرم,آش سبزی شیرازی,آش سبزی شیرازی,Restaurant,حلیم و آش,126165,75000,یک کیلوگرم,24k665,YES,1.0,The product 'آش سبزی شیرازی' is a type of 'آش' and does not match any exclusion rules.,19301
غذای سنتی,آش رشته ۵۰۰ گرم,آش رشته,آش رشته,Restaurant,حلیم و آش,126166,30000,۵۰۰ گرم,24k665,YES,1.0,The product 'آش رشته' is a type of 'آش' and does not match any exclusion rules.,19301
غذای سنتی,آش رشته یک کیلوگرم,آش رشته,آش رشته,Restaurant,حلیم و آش,126167,60000,یک کیلوگرم,24k665,YES,1.0,The product 'آش رشته' is a type of 'آش' and does not match any exclusion rules.,19301
غذای سنتی,حلیم گندم  حلیم گندم,حلیم گندم ,1کیلو  گرم ,Restaurant,حلیم و آش,126160,75000,حلیم گندم,24k665,YES,1.0,The product 'حلیم گندم' is a type of 'حلیم' and does not match any exclusion rules.,19301
آش,آش رشته یک کیلوگرم,آش رشته,,Restaurant,حلیم و آش,139378,40000,یک کیلوگرم,5n1k32,YES,1.0,The product 'آش رشته' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش رشته 500 گرم,آش رشته,,Restaurant,حلیم و آش,139379,20000,500 گرم,5n1k32,YES,1.0,The product 'آش رشته' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش رشته 1.5 کیلوگرم,آش رشته,,Restaurant,حلیم و آش,139380,60000,1.5 کیلوگرم,5n1k32,YES,1.0,The product 'آش رشته' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش رشته دو کیلوگرم,آش رشته,,Restaurant,حلیم و آش,139381,80000,دو کیلوگرم,5n1k32,YES,1.0,The product 'آش رشته' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش سبزی یک کیلوگرم,آش سبزی,,Restaurant,حلیم و آش,139382,50000,یک کیلوگرم,5n1k32,YES,1.0,The product 'آش سبزی' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش سبزی 500 گرم,آش سبزی,,Restaurant,حلیم و آش,139383,25000,500 گرم,5n1k32,YES,1.0,The product 'آش سبزی' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش سبزی 1.5 کیلوگرم,آش سبزی,,Restaurant,حلیم و آش,139384,75000,1.5 کیلوگرم,5n1k32,YES,1.0,The product 'آش سبزی' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش سبزی دو کیلوگرم,آش سبزی,,Restaurant,حلیم و آش,139385,100000,دو کیلوگرم,5n1k32,YES,1.0,The product 'آش سبزی' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش کارده یک کیلوگرم,آش کارده,,Restaurant,حلیم و آش,139386,50000,یک کیلوگرم,5n1k32,YES,1.0,The product 'آش کارده' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش کارده 500 گرم,آش کارده,,Restaurant,حلیم و آش,139387,25000,500 گرم,5n1k32,YES,1.0,The product 'آش کارده' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش کارده 1.5 کیلوگرم,آش کارده,,Restaurant,حلیم و آش,139388,75000,1.5 کیلوگرم,5n1k32,YES,1.0,The product 'آش کارده' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش کارده دو کیلوگرم,آش کارده,,Restaurant,حلیم و آش,139389,100000,دو کیلوگرم,5n1k32,YES,1.0,The product 'آش کارده' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش دوغ,آش دوغ,یک کیلوگرم,Restaurant,حلیم و آش,139390,70000,آش دوغ,5n1k32,YES,1.0,The product 'آش دوغ' is a type of 'آش' and does not match any exclusion rules.,19301
غذای اصلی,حلیم گندم یک کیلوگرم,حلیم گندم,,Restaurant,حلیم و آش,139372,50000,یک کیلوگرم,5n1k32,YES,1.0,The product 'حلیم گندم' is a type of 'حلیم' and does not match any exclusion rules.,19301
غذای اصلی,حلیم گندم 500 گرم,حلیم گندم,,Restaurant,حلیم و آش,305804,25000,500 گرم,5n1k32,YES,1.0,The product 'حلیم گندم' is a type of 'حلیم' and does not match any exclusion rules.,19301
غذای اصلی,حلیم گندم 1.5 کیلوگرم,حلیم گندم,,Restaurant,حلیم و آش,305805,75000,1.5 کیلوگرم,5n1k32,YES,1.0,The product 'حلیم گندم' is a type of 'حلیم' and does not match any exclusion rules.,19301
غذای اصلی,حلیم گندم دو کیلوگرم,حلیم گندم,,Restaurant,حلیم و آش,305806,100000,دو کیلوگرم,5n1k32,YES,1.0,The product 'حلیم گندم' is a type of 'حلیم' and does not match any exclusion rules.,19301
صبحانه,حلیم یک کیلوگرم,حلیم,± 50 گرم، حلیم با گوشت ریش ریش شده گوساله، تزئین شده، ارائه در ظرف بهداشتی یکبار مصرف,Restaurant,حلیم و آش,1467900,180000,یک کیلوگرم,5gm9m5,YES,1.0,The product 'حلیم' is a type of 'حلیم' and does not match any exclusion rules.,19301
صبحانه,حلیم 600 گرم (یک پرس),حلیم,± 50 گرم، حلیم با گوشت ریش ریش شده گوساله، تزئین شده، ارائه در ظرف بهداشتی یکبار مصرف,Restaurant,حلیم و آش,1467947,90000,600 گرم (یک پرس),5gm9m5,YES,1.0,The product 'حلیم' is a type of 'حلیم' and does not match any exclusion rules.,19301
حلیم,حلیم نیشابوری,حلیم نیشابوری,یک کیلوگرم حلیم نیشابوری با گوشت گوساله,Restaurant,حلیم و آش,127769,150000,حلیم نیشابوری,26x412,YES,1.0,The product 'حلیم نیشابوری' is a type of 'حلیم' and does not match any exclusion rules.,19301
غذای ایرانی,حلیم بادمجان,حلیم بادمجان,یک کیلوگرم، برنج، گوشت گوسفندی، نخود، لوبیا، بادمجان ریش ریش شده، نعنا داغ، پیاز داغ، کشک,Restaurant,حلیم و آش,142218,145000,حلیم بادمجان,5n1wx2,NO,1.0,The product 'حلیم بادمجان' explicitly matches the 'حلیم بادمجان' exclusion rule.,19301
آش,آش ماست,آش ماست,یک کیلوگرم,Restaurant,حلیم و آش,142219,85000,آش ماست,5n1wx2,YES,1.0,The product 'آش ماست' is a type of 'آش' and does not match any exclusion rules.,19301
آش,آش سبزی شیرازی,آش سبزی شیرازی,یک کیلوگرم,Restaurant,حلیم و آش,142220,135000,آش سبزی شیرازی,5n1wx2,YES,1.0,The product 'آش سبزی شیرازی' is a type of 'آش' and does not match any exclusion rules.,19301
غذای سنتی,آش رشته,آش رشته,یک کیلوگرم,Restaurant,حلیم و آش,192207,110000,آش رشته,58l3g5,YES,1.0,The product 'آش رشته' is a type of 'آش' and does not match any exclusion rules.,19301
آش,حلیم گندم,حلیم گندم,,Restaurant,حلیم و آش,1496257,95000,حلیم گندم,2z94x5,YES,1.0,The product 'حلیم گندم' is a type of 'حلیم' and does not match any exclusion rules.,19301
آش,آش سبزی شیراز,آش سبزی شیراز,400 گرم,Restaurant,حلیم و آش,1112633,90000,آش سبزی شیراز,2z94x5,YES,1.0,The product 'آش سبزی شیراز' is a type of 'آش' and does not match any exclusion rules.,19301
غذای ایرانی,حلیم نیشابوری یک کیلوگرم,حلیم نیشابوری,یک کیلوگرم,Restaurant,حلیم و آش,827652,200000,یک کیلوگرم,2z9w45,YES,1.0,The product name 'حلیم نیشابوری' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش و حلیم,آش رشته 500 گرم,آش رشته, ,Restaurant,حلیم و آش,817248,70000,500 گرم,2o6p85,YES,1.0,The product name 'آش رشته' clearly matches 'آش' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش و حلیم,آش رشته یک کیلوگرم,آش رشته, ,Restaurant,حلیم و آش,817249,140000,یک کیلوگرم,2o6p85,YES,1.0,The product name 'آش رشته' clearly matches 'آش' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
صبحانه,سینی‌ سر‌آشپز,سینی‌ سر‌آشپز,دو عدد تخم املت ونیزی، میوه فصل، یک عدد اشترودل، دور چین: سبزیجات بخار پز,Cafe,حلیم و آش,1014674,250000,سینی‌ سر‌آشپز,2lm965,NO,1.0,"The product description includes items like 'املت ونیزی', 'میوه فصل', and 'اشترودل', which do not clearly match 'انواع حلیم صبحانه و آش' in the INCLUDES rule.",21709
خوراک,خوراک مرغ,خوراک مرغ,350 گرم ران مرغ، حلوا، فلفل، آبلیمو یا نارنج، گوجه یک عدد نان (دورچین به سلیقه سرآشپز),Restaurant,حلیم و آش,164390,245000,خوراک مرغ,2p8r3o,NO,1.0,The product name 'خوراک مرغ' and its description do not clearly match 'انواع حلیم صبحانه و آش' in the INCLUDES rule.,21709
خوراک,خوراک کباب مخصوص سر آشپز,خوراک کباب مخصوص سر آشپز,کباب کوبیده 140 گرمی، یک سیخ کوبیده مرغ 140 گرمی، حلوا، فلفل، آبلیمو یا نارنج، گوجه یک عدد نان,Restaurant,حلیم و آش,164394,285000,خوراک کباب مخصوص سر آشپز,2p8r3o,NO,1.0,The product name 'خوراک کباب مخصوص سر آشپز' and its description do not clearly match 'انواع حلیم صبحانه و آش' in the INCLUDES rule.,21709
حلیم,حلیم چهار کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,429296,720000,چهار کیلوگرم,5nl636,YES,1.0,The product name 'حلیم چهار کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم 2.5 کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,168475,450000,2.5 کیلوگرم,5nl636,YES,1.0,The product name 'حلیم 2.5 کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم سه کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,168476,540000,سه کیلوگرم,5nl636,YES,1.0,The product name 'حلیم سه کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم 4.5 کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,429297,810000,4.5 کیلوگرم,5nl636,YES,1.0,The product name 'حلیم 4.5 کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم پنج کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,429298,900000,پنج کیلوگرم,5nl636,YES,1.0,The product name 'حلیم پنج کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم یک پرس,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,456505,110000,یک پرس,5nl636,YES,1.0,The product name 'حلیم یک پرس' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم یک کیلو گرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,168472,180000,یک کیلو گرم,5nl636,YES,1.0,The product name 'حلیم یک کیلو گرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم 1.5 کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,168473,270000,1.5 کیلوگرم,5nl636,YES,1.0,The product name 'حلیم 1.5 کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
حلیم,حلیم دو کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده مخلوط گوساله و گوسفندی، تزیین شده با کنجد، پودر نارگیل، دارچین، قیمه، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,168474,360000,دو کیلوگرم,5nl636,YES,1.0,The product name 'حلیم دو کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش و حلیم,حلیم یک کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده گوساله، تزیین شده با قیمه، بدون نان، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,646007,215000,یک کیلوگرم,2r6y1n,YES,1.0,The product name 'حلیم یک کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش و حلیم,حلیم یک کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده گوساله، تزیین شده با قیمه، بدون نان، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,646007,215000,یک کیلوگرم,2r6y1n,YES,1.0,The product name 'حلیم یک کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش و حلیم,حلیم 1.5  کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده گوساله، تزیین شده با قیمه، بدون نان، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,646008,323000,1.5  کیلوگرم,2r6y1n,YES,1.0,The product name 'حلیم 1.5 کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش و حلیم,حلیم 1.5  کیلوگرم,حلیم,"حلیم با گوشت ریش ریش شده گوساله، تزیین شده با قیمه، بدون نان، ارایه در ظرف بهداشتی یکبار مصرف

",Restaurant,حلیم و آش,646008,323000,1.5  کیلوگرم,2r6y1n,YES,1.0,The product name 'حلیم 1.5 کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
غذای سنتی,آش رشته یک کیلوگرم,آش رشته,یک کیلوگرم,Restaurant,حلیم و آش,804118,175000,یک کیلوگرم,266nkn,YES,1.0,The product name 'آش رشته' clearly matches 'آش' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
غذای سنتی,حلیم بادمجان حلم بادمجان,حلیم بادمجان,گوشت گوساله ریش شده ،عدس، بادمجان سرخ شده، سیر، نعنا، پیازداغ، ادویه مخصوص ، کشک، دو تکه نان,Restaurant,حلیم و آش,164638,199000,حلم بادمجان,266nkn,NO,1.0,The product name 'حلیم بادمجان' explicitly matches the 'حلیم بادمجان' EXCLUDES rule.,21709
غذای سنتی,آش رشته اش رشته,آش رشته,آش رشته، کشک، نعنا، سیر داغ، پیاز داغ,Restaurant,حلیم و آش,164634,135000,اش رشته,266nkn,YES,1.0,The product name 'آش رشته' clearly matches 'آش' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
غذای سنتی,حلیم بادمجان,حلیم بادمجان,,Cafe,حلیم و آش,169996,115000,حلیم بادمجان,2lwryk,NO,1.0,The product name 'حلیم بادمجان' explicitly matches the 'حلیم بادمجان' EXCLUDES rule.,21709
آش,آش رشته یک پرس,آش رشته,,Restaurant,حلیم و آش,165851,90000,یک پرس,24nnrk,YES,1.0,The product name 'آش رشته' clearly matches 'آش' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش,آش رشته یک کیلوگرم,آش رشته,,Restaurant,حلیم و آش,165852,90000,یک کیلوگرم,24nnrk,YES,1.0,The product name 'آش رشته' clearly matches 'آش' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
غذای سنتی,حلیم بادمجان یک و نیم کیلوگرم,حلیم بادمجان,حلیم بادمجان,Restaurant,حلیم و آش,165862,170000,یک و نیم کیلوگرم,24nnrk,NO,1.0,The product name 'حلیم بادمجان' explicitly matches the 'حلیم بادمجان' EXCLUDES rule.,21709
غذای سنتی,حلیم بادمجان دو کیلوگرم,حلیم بادمجان,حلیم بادمجان,Restaurant,حلیم و آش,165863,240000,دو کیلوگرم,24nnrk,NO,1.0,The product name 'حلیم بادمجان' explicitly matches the 'حلیم بادمجان' EXCLUDES rule.,21709
خوش بها,ویژه سرآشپز,ویژه سرآشپز,200 گرم هات داگ دودی، دو عدد همبرگر، پپرونی، قارچ، پنیر گودا، پنیر موزارلا، ادویه مخصوص، کالباس، دو عدد نان ,Restaurant,حلیم و آش,168666,299000,ویژه سرآشپز,2xgg33,NO,1.0,"The product description includes items like 'هات داگ دودی' and 'همبرگر', which do not clearly match 'انواع حلیم صبحانه و آش' in the INCLUDES rule.",21709
خوش بها,ویژه سرآشپز,ویژه سرآشپز,200 گرم هات داگ دودی، دو عدد همبرگر، پپرونی، قارچ، پنیر گودا، پنیر موزارلا، ادویه مخصوص، کالباس، دو عدد نان ,Restaurant,حلیم و آش,168666,299000,ویژه سرآشپز,2xgg33,NO,1.0,"The product description includes items like 'هات داگ دودی' and 'همبرگر', which do not clearly match 'انواع حلیم صبحانه و آش' in the INCLUDES rule.",21709
آش و حلیم,حلیم  یک کیلوگرم,حلیم ,یک کیلوگرم، به همراه قیمه، دارچین و کنجد,Restaurant,حلیم و آش,1217694,190000,یک کیلوگرم,5666zk,YES,1.0,The product name 'حلیم یک کیلوگرم' clearly matches 'انواع حلیم صبحانه' in the INCLUDES rule and does not match any EXCLUDES rules.,21709
آش و حلیم,آش سبزی شیرازی,آش سبزی شیرازی,یک کیلو گرم,Restaurant,حلیم و آش,179962,75000,آش سبزی شیرازی,577mn9,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش و حلیم,آش کازرونی,آش کازرونی,یک کیلو گرم,Restaurant,حلیم و آش,179970,55000,آش کازرونی,577mn9,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش و حلیم,حلیم بادمجان درجه بک با مغز گردو,حلیم بادمجان درجه بک با مغز گردو,یک کیلو گرم,Restaurant,حلیم و آش,179963,70000,حلیم بادمجان درجه بک با مغز گردو,577mn9,NO,1.0,"The product name contains 'حلیم بادمجان' (Halim Bademjan), which is explicitly excluded.",18398
آش و حلیم,حلیم بادمجان درجه بک بدون مغز گردو,حلیم بادمجان درجه بک بدون مغز گردو,یک کیلو گرم,Restaurant,حلیم و آش,179964,65000,حلیم بادمجان درجه بک بدون مغز گردو,577mn9,NO,1.0,"The product name contains 'حلیم بادمجان' (Halim Bademjan), which is explicitly excluded.",18398
آش و حلیم,آش ماست,آش ماست,یک کیلو گرم,Restaurant,حلیم و آش,179966,65000,آش ماست,577mn9,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش و حلیم,آش رشته,آش رشته,یک کیلو گرم,Restaurant,حلیم و آش,179967,60000,آش رشته,577mn9,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش و حلیم,آش زرقان,آش زرقان,یک کیلو گرم,Restaurant,حلیم و آش,179969,70000,آش زرقان,577mn9,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش و حلیم,حلیم,حلیم,حلیم نیشابوری، یک کیلوگرم,Restaurant,حلیم و آش,213801,125000,حلیم,2r69ro,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,املت ویژه سرآشپز,املت ویژه سرآشپز,,Restaurant,حلیم و آش,188088,100000,املت ویژه سرآشپز,2r69ro,NO,1.0,The product name 'املت' (Omelette) does not clearly match 'انواع حلیم صبحانه و آش' (All types of breakfast Halim and Ash).,18398
آش و حلیم,حلیم نیشابوری یک کیلوگرم,حلیم نیشابوری,,Restaurant,حلیم و آش,188075,125000,یک کیلوگرم,2r69ro,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
آش و حلیم,حلیم نیشابوری یک پرس,حلیم نیشابوری,,Restaurant,حلیم و آش,188076,90000,یک پرس,2r69ro,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
آش و حلیم,آش رشته یک کیلوگرم,آش رشته,,Restaurant,حلیم و آش,188077,95000,یک کیلوگرم,2r69ro,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش و حلیم,آش رشته یک پرس,آش رشته,,Restaurant,حلیم و آش,188078,65000,یک پرس,2r69ro,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
حلیم,حلیم یک کیلوگرم,حلیم,یک کیلوگرم,Restaurant,حلیم و آش,939709,165000,یک کیلوگرم,5nlkyk,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,صبحانه سرآشپز,صبحانه سرآشپز,رست بیف پنیر ورقه ای ، پیازچه، سین ایولی، تخم مرغ ، نان تست,Cafe,حلیم و آش,190690,168000,صبحانه سرآشپز,59xnym,NO,1.0,The product name 'صبحانه سرآشپز' (Chef's Breakfast) does not clearly match 'انواع حلیم صبحانه و آش' (All types of breakfast Halim and Ash).,18398
آش,آش رشته 350 گرم,آش رشته, ,Restaurant,حلیم و آش,688518,55000,350 گرم,51ykyk,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش,آش رشته 500 گرم,آش رشته, ,Restaurant,حلیم و آش,688521,65000,500 گرم,51ykyk,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
آش,آش رشته یک کیلوگرم,آش رشته, ,Restaurant,حلیم و آش,688523,115000,یک کیلوگرم,51ykyk,YES,1.0,The product name contains 'آش' (Ash) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 500 گرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196794,110000,500 گرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 500 گرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196794,110000,500 گرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 500 گرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196794,110000,500 گرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 500 گرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196794,110000,500 گرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون یک کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196795,220000,یک کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون یک کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196795,220000,یک کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون یک کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196795,220000,یک کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون یک کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196795,220000,یک کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 1.5 کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196796,330000,1.5 کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 1.5 کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196796,330000,1.5 کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 1.5 کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196796,330000,1.5 کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
صبحانه,حلیم با گوشت بوقلمون 1.5 کیلوگرم,حلیم با گوشت بوقلمون,حلیم گندمی دانه درشت و سبوس دار,Restaurant,حلیم و آش,196796,330000,1.5 کیلوگرم,531z44,YES,1.0,The product name contains 'حلیم' (Halim) and does not match any EXCLUDES rules.,18398
