product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
ساندویچ,چی چهار,چی چهار,سس مخصوص پی ویچ، 250 گرم سینه مرغ گریل شده، چیپس، پیاز، جعفری، گوجه فرنگی، نان باگت، پنیر پروسس,Restaurant,اسنک و میان وعده,801409,350000,چی چهار,233xrz
ساندویچ,چی کیدز,چی کیدز,سس مخصوص پی ویچ، 125 گرم سینه مرغ گریل شده، چیپس، پیاز، جعفری، گوجه فرنگی، نان باگت، پنیر پروسس,Restaurant,اسنک و میان وعده,801412,199000,چی کیدز,233xrz
ساندویچ,چی کیدز چیز,چی کیدز چیز,سس مخصوص پی ویچ، 125 گرم سینه مرغ گریل شده، چیپس، پیاز، جعفری، گوجه فرنگی، نان باگت، پنیر پروسس,Restaurant,اسنک و میان وعده,801415,229000,چی کیدز چیز,233xrz
سالاد و پیش غذا,سالاد سزار با رول سوخاری  سالاد سزار با رول سوخاری,سالاد سزار با رول سوخاری ,دو نفره، کاهو، گوجه گیلاسی، نان تست سزار، زیتون، پنیر دودی، دو عدد مرغ رول شده سوخاری,Restaurant,اسنک و میان وعده,831874,540000,سالاد سزار با رول سوخاری,2lz33m
سینی,سینی بزرگ مخصوص,سینی بزرگ مخصوص,۱۰ عدد میگو، نه عدد اسپرینگ رول مرغ و سبزیجات، هشت عدد اسپرینگ رول پنیری، شش عدد سمبوسه بقچه ای، 15 عدد چیکن پاپ کورن، چهار عدد بروسکتا پنیر گردو، چهار عدد بروسکتا توبیکو لیمو,Restaurant,اسنک و میان وعده,1336910,2700000,سینی بزرگ مخصوص,5r9okp
سینی,سینی چهار,سینی چهار,شش عدد سمبوسه بقچه ای، نه عدد اسپرینگ رول مرغ و سبزیجات، 15 عدد چیکن پاپ کورن، شش عدد بروسکتا توبیکو لیمو,Restaurant,اسنک و میان وعده,1336906,1600000,سینی چهار,5r9okp
سینی,سینی پنج,سینی پنج,۱۰ عدد اسپرینگ رول پنیری، ۱۰ عدد میگو، ۱۰ عدد توپک مرغ و پنیر، شش عدد سمبوسه بقچه ای، 15 عدد چیکن پاپ کورن,Restaurant,اسنک و میان وعده,1336907,2000000,سینی پنج,5r9okp
سینی,سینی شش,سینی شش,۱۰ عدد اسپرینگ رول مرغ و سبزیجات، ۱۰ عدد بال سوخاری، ۱۰ عدد توپک مرغ و پنیر، چهار عدد سمبوسه بقچه ای,Restaurant,اسنک و میان وعده,1336908,1600000,سینی شش,5r9okp
اسنک,اسنک ژامبون تنوری,اسنک ژامبون تنوری,۴ ورق ژامبون گوشت ۷۰%، قارچ و پنیر، گوجه، خیارشور، کاهو، نان باگت,Restaurant,اسنک و میان وعده,860564,152000,اسنک ژامبون تنوری,5x713p
اسنک,اسنک هات ژامبون تنوری,اسنک هات ژامبون تنوری,یک عدد هات داگ گوشت ۷۰%، ۲ ورق ژامبون گوشت ۷۰%، قارچ و پنیر، گوجه، خیار شور، کاهو، نان باگت,Restaurant,اسنک و میان وعده,860565,189000,اسنک هات ژامبون تنوری,5x713p
ساندویچ,پنینی مرغ,پنینی مرغ,سینه مرغ طعم دار شده، کاهو، گوجه، خیارشور، پنیر دانمارکی ,Restaurant,اسنک و میان وعده,975674,389000,پنینی مرغ,5nk8po
ساندویچ,پنینی گوشت,پنینی گوشت,,Restaurant,اسنک و میان وعده,975676,415000,پنینی گوشت,5nk8po
میان وعده,تست پنیر گردو,تست پنیر گردو,,Cafe,اسنک و میان وعده,851560,145000,تست پنیر گردو,2zkoo1
میان وعده,اسنک بیکو,اسنک بیکو,,Cafe,اسنک و میان وعده,851552,195000,اسنک بیکو,2zkoo1
میان وعده,اسنک بیکومین,اسنک بیکومین,,Cafe,اسنک و میان وعده,851554,165000,اسنک بیکومین,2zkoo1
میان وعده,اسنک چیکو,اسنک چیکو,,Cafe,اسنک و میان وعده,851555,195000,اسنک چیکو,2zkoo1
میان وعده,اسنک چیکومین,اسنک چیکومین,,Cafe,اسنک و میان وعده,851556,165000,اسنک چیکومین,2zkoo1
سالاد و پیش غذا,سالاد ماکارونی,سالاد ماکارونی,۳۵۰ گرم ماکارونی، پنج تکه مرغ، هویج، فلفل دلمه ای، خیارشور، سیب زمینی، ذرت، سس، ارائه ظروف ماکروویوی,Restaurant,اسنک و میان وعده,864113,155000,سالاد ماکارونی,2klowl
سالاد و پیش غذا,کورن داگ ویژه یاسین,کورن داگ ویژه یاسین,هات داگ، چیپس، سس ویژه یاسین، روکش ویژه یاسین,Restaurant,اسنک و میان وعده,864064,199950,کورن داگ ویژه یاسین,2klowl
پیش غذا,چیپس و پنیر معما,چیپس و پنیر معما,,Cafe,اسنک و میان وعده,805775,320000,چیپس و پنیر معما,2g9ro7
کورن داگ,کورن داگ کلاسیک,کورن داگ کلاسیک,یک عدد هات داگ روسی 55 درصد، خمیر ذرت، آرد سوخاری,Restaurant,اسنک و میان وعده,1038185,170000,کورن داگ کلاسیک,2g9rl6
کورن داگ,کورن داگ هات چیز,کورن داگ هات چیز,یک عدد هات داگ روسی 55 درصد، پنیر موزارلا، خمیر ذرت، آرد سوخاری,Restaurant,اسنک و میان وعده,1038186,190000,کورن داگ هات چیز,2g9rl6
پیش غذا,چیپس و پنیر,چیپس و پنیر,,Cafe,اسنک و میان وعده,959031,249000,چیپس و پنیر,5lzomw
ساندویچ رژیمی,کلاب مرغ اسپایسی رژیمی,کلاب مرغ اسپایسی رژیمی,100 گرم سینه مرغ گریل، سه گرم روغن، دو عدد نان تست چاودار سحر، سس مخصوص تند,Restaurant,اسنک و میان وعده,882442,275000,کلاب مرغ اسپایسی رژیمی,533g9n
ساندویچ رژیمی,پیراشکی گوشت,پیراشکی گوشت,سه عدد، 120 گرم گوشت چرخ شده گوساله بدون چربی، نان یوفکا، سه عدد پیراشکی رول شده، سبزیجات مخلوط ایتالیایی، کالری تقریبی 167,Restaurant,اسنک و میان وعده,882443,271000,پیراشکی گوشت,533g9n
ساندویچ رژیمی,کلاب کیک مرغ,کلاب کیک مرغ,یک نفره، 80 گرم سینه مرغ میکس شده با پیازچه، فلفل دلمه ای و سس مخصوص، نان تست,Restaurant,اسنک و میان وعده,882444,275000,کلاب کیک مرغ,533g9n
ساندویچ لقمه,لقمه پیراشکی,لقمه پیراشکی,نان ترتیلا، گوشت گوساله 90 درصد پاک شده، پیاز، اسفناج، گوجه,Restaurant,اسنک و میان وعده,1067630,289000,لقمه پیراشکی,533g9n
میان وعده,اسنک ژامبون و پنیر,اسنک ژامبون و پنیر,ژامبون، پنیر، جعفری، گوجه گیلاسی، زیتون,Cafe,اسنک و میان وعده,933408,135000,اسنک ژامبون و پنیر,5p3or7
میان وعده,اسنک سوسیس و پنیر,اسنک سوسیس و پنیر,سوسیس، پنیر، جعفری، گوجه گیلاسی، زیتون,Cafe,اسنک و میان وعده,933410,115000,اسنک سوسیس و پنیر,5p3or7
میان وعده,چیپس و پنیر و ژامبون,چیپس و پنیر و ژامبون,چیپس، پنیر، ژامبون،  پنیر، جعفری، گوجه گیلاسی، زیتون,Cafe,اسنک و میان وعده,933411,95000,چیپس و پنیر و ژامبون,5p3or7
پیش غذا,اسنک مرغ,اسنک مرغ,"یک جفت، نان تست، کالباس مرغ ۷۰ درصد، گوجه، پنیر گودا

",Cafe,اسنک و میان وعده,916588,215000,اسنک مرغ,2x7m3l
پیش غذا,اسنک گوشت,اسنک گوشت,"یک جفت، نان تست، کالباس گوشت ۷۰ درصد، گوجه، پنیر گودا

",Cafe,اسنک و میان وعده,916591,215000,اسنک گوشت,2x7m3l
پیش غذا,اسنک دودی,اسنک دودی, ,Cafe,اسنک و میان وعده,916594,235000,اسنک دودی,2x7m3l
پیش غذا,سمبوسه ساده سمبوسه ساده	,سمبوسه ساده,,Cafe,اسنک و میان وعده,887288,60000,سمبوسه ساده	,233g61
ساندویچ,چیکن پنینی ایتالیایی کوچک,چیکن پنینی ایتالیایی, فیله مرغ گریل، قارچ، سه مدل پنیر، سه مدل سس,Restaurant,اسنک و میان وعده,904613,175000,کوچک,58kl1z
ساندویچ,چیکن پنینی ایتالیایی بزرگ,چیکن پنینی ایتالیایی, فیله مرغ گریل، قارچ، سه مدل پنیر، سه مدل سس,Restaurant,اسنک و میان وعده,904614,210000,بزرگ,58kl1z
ساندویچ,ژامبون پنینی ایتالیایی کوچک,ژامبون پنینی ایتالیایی, ,Restaurant,اسنک و میان وعده,904615,160000,کوچک,58kl1z
ساندویچ,ژامبون پنینی ایتالیایی بزرگ,ژامبون پنینی ایتالیایی, ,Restaurant,اسنک و میان وعده,904616,195000,بزرگ,58kl1z
میان وعده,کلاب ژامبون گوشت,کلاب ژامبون گوشت,یک جفت، ۱۰۰ گرم ژامبون گوشت ۸۰ درصد، یک ورق پنیر گودا، نان تست، سس فرانسوی,Restaurant,اسنک و میان وعده,924334,128000,کلاب ژامبون گوشت,5x7myr
پنینی,پنینی مرغ و اسفناج با سس خامه,پنینی مرغ و اسفناج با سس خامه,"۱۰۰ گرم سینه مرغ تکه ای، اسفناج، قارچ، پنیر لبنه، خامه، یک ورق پنیر گودا، نان چاباتا

",Cafe,اسنک و میان وعده,934525,310000,پنینی مرغ و اسفناج با سس خامه,2ymwo3
پنینی,پنینی مرغ با سس پستو,پنینی مرغ با سس پستو,"۱۵۰ گرم سینه مرغ اسلایس شده، پنیر لبنه، ریحان، گردو، نان چاپاتا

",Cafe,اسنک و میان وعده,934526,305000,پنینی مرغ با سس پستو,2ymwo3
پنینی,پنینی بیکن,پنینی بیکن,"۱۲۰ گرم بیکن گوشت ایرلندی ۹۰ درصد، روکولا، زیتون، گوجه گیلاسی، یک ورق پنیر گودا، یک عدد نان چاپاتا

",Cafe,اسنک و میان وعده,934527,310000,پنینی بیکن,2ymwo3
سمبوسه و پیراشکی,سمبوسه سیب زمینی,سمبوسه سیب زمینی,یک عدد، خمیر مخصوص، پوره سیب زمینی، ادویه مخصوص، سس یک نفره,Restaurant,اسنک و میان وعده,981607,60000,سمبوسه سیب زمینی,2r98wx
سمبوسه و پیراشکی,سمبوسه سیب زمینی,سمبوسه سیب زمینی,یک عدد، خمیر مخصوص، پوره سیب زمینی، ادویه مخصوص، سس یک نفره,Restaurant,اسنک و میان وعده,981607,60000,سمبوسه سیب زمینی,2r98wx
پنینی,پنینی مرغ آلفردو,پنینی مرغ آلفردو,150 گرم سینه مرغ، سس آلفردو، نان چاپاتا,Cafe,اسنک و میان وعده,920456,264000,پنینی مرغ آلفردو,5p3w9g
اسنک,اسنک رست كراف,اسنک رست كراف,۱۰۰ گرم گوشت گوساله رست بیف، ۵ حلقه سوسیس کراکف ۹۰%، قارچ، پنیر، گوجه، خیارشور، کاهو، نان باگت,Restaurant,اسنک و میان وعده,972061,420000,اسنک رست كراف,2o36wz
اسنک,اسنک رويال,اسنک رويال,۱۵۰ گرم سینه مرغ ریش ریش شده، قارچ، پنیر، گوجه، خیارشور، کاهو، نان باگت,Restaurant,اسنک و میان وعده,972059,370000,اسنک رويال,2o36wz
اسنک,اسنک ژامبون تنوري,اسنک ژامبون تنوري,4 ورق ژامبون 90 درصد گوشت یا مرغ، قارچ و پنیر، کاهو، گوجه، خیارشور، نان باگت، همراه با سیب زمینی سرخ شده,Restaurant,اسنک و میان وعده,971996,300000,اسنک ژامبون تنوري,2o36wz
اسنک,اسنک هات ژامبون,اسنک هات ژامبون,,Restaurant,اسنک و میان وعده,971998,350000,اسنک هات ژامبون,2o36wz
اسنک,اسنک کراکف قارچ و پنیر,اسنک کراکف قارچ و پنیر,یک عدد سوسیس کراکف ۹۰%، قارچ، پنیر، گوجه، خیارشور، کاهو، نان باگت,Restaurant,اسنک و میان وعده,972000,390000,اسنک کراکف قارچ و پنیر,2o36wz
اسنک,اسنک زینگر ویژه,اسنک زینگر ویژه,,Restaurant,اسنک و میان وعده,971989,390000,اسنک زینگر ویژه,2o36wz
اسنک,اسنک دوبل پانچو ویژه,اسنک دوبل پانچو ویژه,,Restaurant,اسنک و میان وعده,971990,470000,اسنک دوبل پانچو ویژه,2o36wz
اسنک,اسنک همبر ژامبون,اسنک همبر ژامبون,,Restaurant,اسنک و میان وعده,971991,370000,اسنک همبر ژامبون,2o36wz
اسنک,اسنک فیله سوخاری,اسنک فیله سوخاری,,Restaurant,اسنک و میان وعده,971992,350000,اسنک فیله سوخاری,2o36wz
اسنک,اسنک فيله گريل,اسنک فيله گريل,دو عدد فیله مرغ، قارچ و پنیر، خیارشور، کاهو، گوجه، نان باگت، همراه با سیب زمینی سرخ شده,Restaurant,اسنک و میان وعده,971993,340000,اسنک فيله گريل,2o36wz
اسنک,اسنک رست بیف,اسنک رست بیف,150 گرم گوشت رست بیف، قارچ و پنیر، کاهو، گوجه، خیارشور، نان باگت، همراه با سیب زمینی سرخ شده,Restaurant,اسنک و میان وعده,971995,400000,اسنک رست بیف,2o36wz
پنینی و رپ,پنینی رست بیف,پنینی رست بیف,نان چاپاتا، گوشت پخته شده، سس آلفردو، کاهو فرانسه، کاهو میکس، سیب زمینی,Restaurant,اسنک و میان وعده,918557,519000,پنینی رست بیف,5p3wwx
پنینی و رپ,پنینی چیکن,پنینی چیکن,نان چاپاتا، مرغ گریل، سس تارتار، گوجه فرنگی، کاهو فرانسه، کاهو میکس، سیب زمینی,Restaurant,اسنک و میان وعده,918556,397000,پنینی چیکن,5p3wwx
پیش غذا,بورک مرغ,بورک مرغ,,Cafe,اسنک و میان وعده,964848,210000,بورک مرغ,5y4yny
پیش غذا,بورک گوشت,بورک گوشت,,Cafe,اسنک و میان وعده,964850,280000,بورک گوشت,5y4yny
پیش غذا,بورک اسفناج,بورک اسفناج,,Cafe,اسنک و میان وعده,964855,190000,بورک اسفناج,5y4yny
ساندویچ,پنینی مرغ پستو,پنینی مرغ پستو,,Cafe,اسنک و میان وعده,964755,399000,پنینی مرغ پستو,5y4yny
ساندویچ,پنینی گوشت,پنینی گوشت,,Cafe,اسنک و میان وعده,964783,411000,پنینی گوشت,5y4yny
ساندویچ,پنینی بیکن,پنینی بیکن,,Cafe,اسنک و میان وعده,964784,379000,پنینی بیکن,5y4yny
ساندویچ,پنینی ژامبون,پنینی ژامبون,,Cafe,اسنک و میان وعده,964788,339000,پنینی ژامبون,5y4yny
میان وعده,اسنک,اسنک,دو عدد,Cafe,اسنک و میان وعده,969396,125000,اسنک,2rw6yp
میان وعده,ناگت,ناگت,پنج عدد,Cafe,اسنک و میان وعده,969397,125000,ناگت,2rw6yp
پنینی,پنینی پپرونی,پنینی پپرونی,,Cafe,اسنک و میان وعده,1021721,280000,پنینی پپرونی,21kyog
پنینی,پنینی بیکن,پنینی بیکن,,Cafe,اسنک و میان وعده,1021722,340000,پنینی بیکن,21kyog
پنینی,پنینی بوقلمون,پنینی بوقلمون,,Cafe,اسنک و میان وعده,1021724,290000,پنینی بوقلمون,21kyog
پنینی,پنینی مرغ ,پنینی مرغ ,,Cafe,اسنک و میان وعده,1021726,290000,پنینی مرغ ,21kyog
ذرت مکزیکی,ذرت مکزیکی کوچک,ذرت مکزیکی,یک نفره,Restaurant,اسنک و میان وعده,1001322,90000,کوچک,53z1m8
ذرت مکزیکی,ذرت مکزیکی متوسط,ذرت مکزیکی,یک نفره,Restaurant,اسنک و میان وعده,1001323,120000,متوسط,53z1m8
ذرت مکزیکی,ذرت مکزیکی بزرگ,ذرت مکزیکی,یک نفره,Restaurant,اسنک و میان وعده,1001324,175000,بزرگ,53z1m8
اسنک,اسنک مرغ,اسنک مرغ,,Restaurant,اسنک و میان وعده,1001325,95000,اسنک مرغ,53z1m8
اسنک,اسنک گوشت,اسنک گوشت,,Restaurant,اسنک و میان وعده,1001326,100000,اسنک گوشت,53z1m8
اسنک,اسنک پپرونی,اسنک پپرونی,کالباس پپرونی، ذرت، قارچ، فلفل دلمه، پنیر,Restaurant,اسنک و میان وعده,1001327,95000,اسنک پپرونی,53z1m8
اسنک,اسنک ژامبون گوشت اسنک ژامبون گوشت	,اسنک ژامبون گوشت,ژامبون گوشت 70 درصد، ذرت، قارچ، پنیر,Restaurant,اسنک و میان وعده,1003986,80000,اسنک ژامبون گوشت	,53z1m8
اسنک,اسنک کوکتل دودی,اسنک کوکتل دودی,,Restaurant,اسنک و میان وعده,1555201,100000,اسنک کوکتل دودی,53z1m8
ساندویچ سرد,ژامبون مخصوص هایدا,ژامبون مخصوص هایدا,ژامبون میکس مرغ و گوشت 90 درصد، کاهو، گوجه، سس مخصوص، چیپس خلال، نان باگت,Restaurant,اسنک و میان وعده,999144,240000,ژامبون مخصوص هایدا,5rw6ny
ساندویچ سرد,غول ژامبون مخصوص هایدا,غول ژامبون مخصوص هایدا,300 گرم ژامبون میکس مرغ و گوشت 90 درصد، کاهو، گوجه، سس مخصوص، چیپس خلال، نان باگت,Restaurant,اسنک و میان وعده,999145,350000,غول ژامبون مخصوص هایدا,5rw6ny
کروسان,پیراشکی کرمدار,پیراشکی کرمدار,یک عدد، کرمفیل شیری، شیر، شکر، روغن,Cafe,اسنک و میان وعده,1563592,43000,پیراشکی کرمدار,51koy3
کروسان,چاکلت توئیست (یک عدد),چاکلت توئیست (یک عدد),65 گرم، شکلات چیپسی، کرمفیل شیری، کره حیوانی، شکر و شیر,Cafe,اسنک و میان وعده,1544040,119000,چاکلت توئیست (یک عدد),51koy3
سالاد و پیش غذا,سالاد مخصوص ظفر,سالاد مخصوص ظفر,کاهو، خیار، گوجه، ذرت، گوجه گیلاسی، هویج رنده شده، سس تک نفره,Restaurant,اسنک و میان وعده,1003620,60000,سالاد مخصوص ظفر,2z4kl1
سالاد و پیش غذا,سالاد فصل,سالاد فصل,کاهو، خیار، گوجه گیلاسی، ذرت، هویج رنده شده، سس تک نفره,Restaurant,اسنک و میان وعده,1003621,60000,سالاد فصل,2z4kl1
سوخاری,سمبوسه,سمبوسه,قارچ، سوسیس کوکتل ۸۰%، فلفل دلمه ای، بیکن ۹۰%، پودر سوخاری,Restaurant,اسنک و میان وعده,1034227,141000,سمبوسه,286kwn
سوخاری,ناگت سوخاری هفت تکه نرمال,ناگت سوخاری هفت تکه نرمال,هفت تکه ناگت سینه مرغ سوخاری شده با ادویه مخصوص، دورچین: سیب زمینی سرخ شده، نان مخصوص گرد، سس مخصوص,Restaurant,اسنک و میان وعده,1011731,209000,ناگت سوخاری هفت تکه نرمال,5p63z8
ساندویچ,ساندویج ناگت مرغ  ساندویج ناگت مرغ,ساندویج ناگت مرغ ,پنج عدد ناگت سینه مرغ سوخاری با ادویه مخصوص، کاهو، خیارشور، نان باگت کنجدی، سس مخصوص,Restaurant,اسنک و میان وعده,1011713,129000,ساندویج ناگت مرغ,5p63z8
ساندویچ سرد,سردویچ دودی فلفلی آویژه یک نفره با وزن ژامبون ۱۵۰ گرم,سردویچ دودی فلفلی آویژه,مخلوط ژامبون پپرونی ۶۰ درصد گوشت و ژامبون گوشت فرانسوی ۷۰ درصد، دو ورق پنیر گودا، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت,Restaurant,اسنک و میان وعده,161040,177000,یک نفره با وزن ژامبون ۱۵۰ گرم,216nx5
ساندویچ سرد,سردویچ دودی فلفلی آویژه دو نفره با وزن ژامبون ۲۷۰ گرم,سردویچ دودی فلفلی آویژه,مخلوط ژامبون پپرونی ۶۰ درصد گوشت و ژامبون گوشت فرانسوی ۷۰ درصد، دو ورق پنیر گودا، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت,Restaurant,اسنک و میان وعده,161041,202000,دو نفره با وزن ژامبون ۲۷۰ گرم,216nx5
ساندویچ سرد,سردویچ دودی فلفلی آویژه دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,سردویچ دودی فلفلی آویژه,مخلوط ژامبون پپرونی ۶۰ درصد گوشت و ژامبون گوشت فرانسوی ۷۰ درصد، دو ورق پنیر گودا، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت,Restaurant,اسنک و میان وعده,161042,235000,دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,216nx5
ساندویچ سرد,سردویچ میکس مرغ و گوشت آویژه یک نفره با وزن ژامبون ۱۵۰ گرم,سردویچ میکس مرغ و گوشت آویژه,"مخلوط ژامبون گوشت فرانسوی ۷۰ درصد و ژامبون مرغ ۶۰ درصد، دو ورق پنیر گودا، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161043,175000,یک نفره با وزن ژامبون ۱۵۰ گرم,216nx5
ساندویچ سرد,سردویچ میکس مرغ و گوشت آویژه دو نفره با وزن ژامبون ۲۷۰ گرم,سردویچ میکس مرغ و گوشت آویژه,"مخلوط ژامبون گوشت فرانسوی ۷۰ درصد و ژامبون مرغ ۶۰ درصد، دو ورق پنیر گودا، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161044,199000,دو نفره با وزن ژامبون ۲۷۰ گرم,216nx5
ساندویچ سرد,سردویچ میکس مرغ و گوشت آویژه دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,سردویچ میکس مرغ و گوشت آویژه,"مخلوط ژامبون گوشت فرانسوی ۷۰ درصد و ژامبون مرغ ۶۰ درصد، دو ورق پنیر گودا، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161045,233000,دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,216nx5
ساندویچ سرد,سردویچ چهار مزه دونفره (۳۰۰ گرم),سردویچ چهار مزه,"با چهار طعم ژامبون گوشت و مرغ و پپرونی و فرانسوی ۶۰ درصد، کرات، نان باگت فرانسوی، سس، چیپس خلالی، کاهو، گوجه و خیارشور

",Restaurant,اسنک و میان وعده,161049,180000,دونفره (۳۰۰ گرم),216nx5
ساندویچ سرد,سردویچ چهار مزه دونفره ویژه (۴۰۰ گرم) ,سردویچ چهار مزه,"با چهار طعم ژامبون گوشت و مرغ و پپرونی و فرانسوی ۶۰ درصد، کرات، نان باگت فرانسوی، سس، چیپس خلالی، کاهو، گوجه و خیارشور

",Restaurant,اسنک و میان وعده,161050,210000,دونفره ویژه (۴۰۰ گرم) ,216nx5
ساندویچ سرد,سردویچ لیونر 55 درصد,سردویچ لیونر 55 درصد,"۲۵۰ گرم ژامبون لیونر ۵۵ درصد، نان باگت فرانسوی، سس مایونز، چیپس خلالی، کاهو، خیارشور، گوجه

",Restaurant,اسنک و میان وعده,161052,129000,سردویچ لیونر 55 درصد,216nx5
ساندویچ سرد,سردویچ کالباس مارتادلا,سردویچ کالباس مارتادلا,"۲۲۰ گرم ژامبون مارتا، نان باگت فرانسوی، چیپس خلالی، کاهو، گوجه، خیارشور و سس مایونز مخصوص

",Restaurant,اسنک و میان وعده,161053,119000,سردویچ کالباس مارتادلا,216nx5
ساندویچ سرد,سردویچ پپرونی مینی با وزن ژامبون ۱۰۰ گرم,سردویچ پپرونی," ژامبون پپرونی ۶۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161012,105000,مینی با وزن ژامبون ۱۰۰ گرم,216nx5
ساندویچ سرد,سردویچ پپرونی یک نفره با وزن ژامبون ۱۵۰ گرم,سردویچ پپرونی," ژامبون پپرونی ۶۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161013,150000,یک نفره با وزن ژامبون ۱۵۰ گرم,216nx5
ساندویچ سرد,سردویچ پپرونی دو نفره با وزن ژامبون ۲۷۰ گرم,سردویچ پپرونی," ژامبون پپرونی ۶۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161014,170000,دو نفره با وزن ژامبون ۲۷۰ گرم,216nx5
ساندویچ سرد,سردویچ پپرونی دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,سردویچ پپرونی," ژامبون پپرونی ۶۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161015,205000,دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,216nx5
ساندویچ سرد,سردویچ قارچ و مرغ مینی با وزن ژامبون ۱۰۰ گرم,سردویچ قارچ و مرغ,"ژامبون مخلوط مرغ و قارچ ۶۰ درصد، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161016,105000,مینی با وزن ژامبون ۱۰۰ گرم,216nx5
ساندویچ سرد,سردویچ قارچ و مرغ یک نفره با وزن ژامبون ۱۵۰ گرم,سردویچ قارچ و مرغ,"ژامبون مخلوط مرغ و قارچ ۶۰ درصد، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161017,150000,یک نفره با وزن ژامبون ۱۵۰ گرم,216nx5
ساندویچ سرد,سردویچ قارچ و مرغ دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,سردویچ قارچ و مرغ,"ژامبون مخلوط مرغ و قارچ ۶۰ درصد، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161018,170000,دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,216nx5
ساندویچ سرد,سردویچ قارچ و مرغ دو نفره با وزن ژامبون ۲۷۰ گرم,سردویچ قارچ و مرغ,"ژامبون مخلوط مرغ و قارچ ۶۰ درصد، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161019,205000,دو نفره با وزن ژامبون ۲۷۰ گرم,216nx5
ساندویچ سرد,سردویچ کرات ممتاز مینی با وزن ژامبون ۱۰۰ گرم,سردویچ کرات ممتاز,"ژامبون کرات ۷۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161020,87000,مینی با وزن ژامبون ۱۰۰ گرم,216nx5
ساندویچ سرد,سردویچ کرات ممتاز یک نفره با وزن ژامبون ۱۵۰ گرم,سردویچ کرات ممتاز,"ژامبون کرات ۷۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161021,125000,یک نفره با وزن ژامبون ۱۵۰ گرم,216nx5
ساندویچ سرد,سردویچ کرات ممتاز دو نفره با وزن ژامبون ۲۷۰ گرم,سردویچ کرات ممتاز,"ژامبون کرات ۷۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161022,156000,دو نفره با وزن ژامبون ۲۷۰ گرم,216nx5
ساندویچ سرد,سردویچ کرات ممتاز دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,سردویچ کرات ممتاز,"ژامبون کرات ۷۰ درصد گوشت، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161023,180000,دو نفره ویژه با وزن ژامبون ۳۷۰ گرم,216nx5
ساندویچ سرد,سردویچ ژامبون گوشت فرانسوی  مینی با وزن ژامبون ۱۰۰ گرم,سردویچ ژامبون گوشت فرانسوی ,"ژامبون گوشت ۹۰ درصد، چیپس خلالی، سس ویژه، کاهو، خیارشور، گوجه فرنگی، نان باگت

",Restaurant,اسنک و میان وعده,161024,117000,مینی با وزن ژامبون ۱۰۰ گرم,216nx5
