product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code,llm_validation,llm_confidence,llm_reason,llm_api_time_ms
نان سنگک,نان سنگک ساده,نان سنگک ساده,یک عدد,Bakery,نان سنتی,537307,13000,نان سنگک ساده,5nkl67,YES,1.0,The product name 'نان سنگک ساده' clearly includes 'نان سنگک' and does not match any exclusion criteria.,18848
نان سنگک,نان سنگک ساده بزرگ,نان سنگک ساده بزرگ,یک عدد,Bakery,نان سنتی,537308,15000,نان سنگک ساده بزرگ,5nkl67,YES,1.0,The product name 'نان سنگک ساده بزرگ' clearly includes 'نان سنگک' and does not match any exclusion criteria.,18848
نان سنگک,نان سنگک دو رو کنجدی,نان سنگک دو رو کنجدی,یک عدد,Bakery,نان سنتی,537309,15000,نان سنگک دو رو کنجدی,5nkl67,YES,1.0,The product name 'نان سنگک دو رو کنجدی' clearly includes 'نان سنگک' and does not match any exclusion criteria as double sesame toppings are a common variation of traditional Sangak bread.,18848
نان سنگک,نان سنگک دو رو کنجدی بزرگ,نان سنگک دو رو کنجدی بزرگ,یک عدد,Bakery,نان سنتی,537310,22000,نان سنگک دو رو کنجدی بزرگ,5nkl67,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سبوس دار,نان سنگک سبوس دار,یک عدد,Bakery,نان سنتی,537311,20000,نان سنگک سبوس دار,5nkl67,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سبزیجات بزرگ,نان سنگک سبزیجات بزرگ,یک عدد,Bakery,نان سنتی,537312,25000,نان سنگک سبزیجات بزرگ,5nkl67,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and 'سبزیجات' (vegetables) does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",20656
نان سنگک,نان سنگک ویژه پر کنجد بزرگ,نان سنگک ویژه پر کنجد بزرگ,یک عدد,Bakery,نان سنتی,537314,30000,نان سنگک ویژه پر کنجد بزرگ,5nkl67,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and 'ویژه پر کنجد' (special with lots of sesame) does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",20656
نان بربری,نان بربری ساده,نان بربری ساده,یک عدد,Bakery,نان سنتی,719550,5000,نان بربری ساده,56969l,YES,1.0,"The product name clearly indicates it is 'نان بربری' (Barbari bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی دو رو کنجد (یک عدد),نان سنگک سنتی دو رو کنجد (یک عدد),,Bakery,نان سنتی,1309540,20000,نان سنگک سنتی دو رو کنجد (یک عدد),59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی خشخاش کنجد,نان سنگک سنتی خشخاش کنجد,,Bakery,نان سنتی,611125,25000,نان سنگک سنتی خشخاش کنجد,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and 'خشخاش کنجد' (poppy seeds and sesame) does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",20656
نان سنگک,نان سنگک سنتی خشخاش ،سبزیجات,نان سنگک سنتی خشخاش ،سبزیجات,,Bakery,نان سنتی,611126,25000,نان سنگک سنتی خشخاش ،سبزیجات,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and 'خشخاش ،سبزیجات' (poppy seeds and vegetables) does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",20656
نان سنگک,نان سنگک سبزیجات و چند مغز,نان سنگک سبزیجات و چند مغز,یک عدد,Bakery,نان سنتی,602515,25000,نان سنگک سبزیجات و چند مغز,59nx49,YES,0.9,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included; 'چند مغز' (mixed nuts) is considered a topping variation rather than classifying it as an excluded 'نان فانتزی'.",20656
نان سنگک,نان سنگک سنتی خشخاش و سبوس,نان سنگک سنتی خشخاش و سبوس,یک عدد,Bakery,نان سنتی,602516,25000,نان سنگک سنتی خشخاش و سبوس,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی سیاه دانه و سبوس,نان سنگک سنتی سیاه دانه و سبوس,یک عدد,Bakery,نان سنتی,602517,20000,نان سنگک سنتی سیاه دانه و سبوس,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی سیاه دانه و سبزیجات,نان سنگک سنتی سیاه دانه و سبزیجات,یک عدد,Bakery,نان سنتی,602518,20000,نان سنگک سنتی سیاه دانه و سبزیجات,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی سیاه دانه و کنجد,نان سنگک سنتی سیاه دانه و کنجد,یک عدد,Bakery,نان سنتی,602519,20000,نان سنگک سنتی سیاه دانه و کنجد,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی خشخاش ,نان سنگک سنتی خشخاش ,یک عدد,Bakery,نان سنتی,602520,25000,نان سنگک سنتی خشخاش ,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی کنجد و سبوس,نان سنگک سنتی کنجد و سبوس,یک عدد,Bakery,نان سنتی,602521,25000,نان سنگک سنتی کنجد و سبوس,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی میکس,نان سنگک سنتی میکس,یک عدد,Bakery,نان سنتی,588956,25000,نان سنگک سنتی میکس,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and 'میکس' (mixed) refers to toppings, not an excluded bread type.",20656
نان سنگک,نان سنگک سبزیجات و سبوس,نان سنگک سبزیجات و سبوس,یک عدد,Bakery,نان سنتی,602510,25000,نان سنگک سبزیجات و سبوس,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سبزیجات و کنجد,نان سنگک سبزیجات و کنجد,یک عدد,Bakery,نان سنتی,602511,25000,نان سنگک سبزیجات و کنجد,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی ساده,نان سنگک سنتی ساده,یک عدد,Bakery,نان سنتی,588944,15000,نان سنگک سنتی ساده,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی دو رو کنجد,نان سنگک سنتی دو رو کنجد,یک عدد,Bakery,نان سنتی,588947,20000,نان سنگک سنتی دو رو کنجد,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی دو رو کنجد,نان سنگک سنتی دو رو کنجد,یک عدد,Bakery,نان سنتی,588947,20000,نان سنگک سنتی دو رو کنجد,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی پر کنجد,نان سنگک سنتی پر کنجد,یک عدد,Bakery,نان سنتی,588949,30000,نان سنگک سنتی پر کنجد,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی سبوسدار,نان سنگک سنتی سبوسدار,یک عدد,Bakery,نان سنتی,588950,20000,نان سنگک سنتی سبوسدار,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی سبزیجات,نان سنگک سنتی سبزیجات,یک عدد,Bakery,نان سنتی,588952,25000,نان سنگک سنتی سبزیجات,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی سیاه دانه,نان سنگک سنتی سیاه دانه,یک عدد,Bakery,نان سنتی,588953,20000,نان سنگک سنتی سیاه دانه,59nx49,YES,1.0,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included, and does not match any excluded terms.",20656
نان سنگک,نان سنگک سنتی چند مغز,نان سنگک سنتی چند مغز,یک عدد,Bakery,نان سنتی,588954,25000,نان سنگک سنتی چند مغز,59nx49,YES,0.9,"The product name clearly indicates it is 'نان سنگک' (Sangak bread), which is explicitly included; 'چند مغز' (mixed nuts) is considered a topping variation rather than classifying it as an excluded 'نان فانتزی'.",20656
نان بربری,نان بربری با سیاه دانه,نان بربری با سیاه دانه, ,Bakery,نان سنتی,864708,20000,نان بربری با سیاه دانه,547nz4,YES,1.0,"The product name clearly indicates it is 'نان بربری' (Barbari bread), which is explicitly included, and does not match any excluded terms.",20656
نان بربری,نان بربری بزرگ کنجد سبزی ,نان بربری بزرگ کنجد سبزی ,,Bakery,نان سنتی,970615,40000,نان بربری بزرگ کنجد سبزی ,547nz4,YES,1.0,"The product name clearly indicates it is 'نان بربری' (Barbari bread), which is explicitly included, and 'کنجد سبزی' (sesame and vegetables) does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",20656
نان بربری,نان بربری گرد ساده,نان بربری گرد ساده, ,Bakery,نان سنتی,773755,12000,نان بربری گرد ساده,547nz4,YES,1.0,"The product name clearly indicates it is 'نان بربری' (Barbari bread), which is explicitly included, and does not match any excluded terms.",20656
نان بربری,نان بربری گرد کنجدی  نان بربری گرد کنجدی,نان بربری گرد کنجدی , ,Bakery,نان سنتی,773756,14000,نان بربری گرد کنجدی,547nz4,YES,1.0,"The product name clearly indicates it is 'نان بربری' (Barbari bread), which is explicitly included, and does not match any excluded terms.",20656
نان بربری,نان بربری گرد سبزیجات ,نان بربری گرد سبزیجات , ,Bakery,نان سنتی,773758,13000,نان بربری گرد سبزیجات ,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included, and none of its descriptors ('گرد', 'سبزیجات') fall under the excluded categories like fancy, sweet, or industrial breads.",24170
نان بربری,نان بربری کره ای,نان بربری کره ای, ,Bakery,نان سنتی,773759,14000,نان بربری کره ای,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. The 'کره ای' (buttery) descriptor does not make it a sweet, fancy, or industrial bread.",24170
نان بربری,نان بربری کره کنجدی نان بربری کره کنجدیی,نان بربری کره کنجدی, ,Bakery,نان سنتی,773761,15000,نان بربری کره کنجدیی,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. The 'کره کنجدی' (buttery sesame) descriptor does not make it a sweet, fancy, or industrial bread.",24170
نان بربری,نان بربری,نان بربری,نان بربری فری,Bakery,نان سنتی,773742,12000,نان بربری,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included, and the additional descriptor 'فری' does not suggest it belongs to any excluded category.",24170
نان بربری,نان بربری,نان بربری,نان بربری فری,Bakery,نان سنتی,773742,12000,نان بربری,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included, and the additional descriptor 'فری' does not suggest it belongs to any excluded category.",24170
نان بربری,نان بربری,نان بربری,نان بربری فری,Bakery,نان سنتی,773742,12000,نان بربری,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included, and the additional descriptor 'فری' does not suggest it belongs to any excluded category.",24170
نان بربری,نان بربری کنجدی,نان بربری کنجدی,,Bakery,نان سنتی,773743,14000,نان بربری کنجدی,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'کنجدی' (sesame) is a common topping for traditional Barbari bread and does not make it an excluded type.",24170
نان بربری,نان بربری کنجدی,نان بربری کنجدی,,Bakery,نان سنتی,773743,14000,نان بربری کنجدی,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'کنجدی' (sesame) is a common topping for traditional Barbari bread and does not make it an excluded type.",24170
نان بربری,نان بربری سبزیجات,نان بربری سبزیجات,,Bakery,نان سنتی,773744,13000,نان بربری سبزیجات,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'سبزیجات' (vegetables) as an addition does not make it a fancy, sweet, or industrial bread.",24170
نان بربری,نان بربری سبزیجات,نان بربری سبزیجات,,Bakery,نان سنتی,773744,13000,نان بربری سبزیجات,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'سبزیجات' (vegetables) as an addition does not make it a fancy, sweet, or industrial bread.",24170
نان بربری,نان بربری پر کنجد,نان بربری پر کنجد,,Bakery,نان سنتی,773745,18000,نان بربری پر کنجد,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'پر کنجد' (lots of sesame) is a common variation of traditional Barbari bread and does not make it an excluded type.",24170
نان بربری,نان بربری پر کنجد,نان بربری پر کنجد,,Bakery,نان سنتی,773745,18000,نان بربری پر کنجد,547nz4,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'پر کنجد' (lots of sesame) is a common variation of traditional Barbari bread and does not make it an excluded type.",24170
نان بربری,نان بربری سنتی کنجدی,نان بربری سنتی کنجدی,یک عدد,Bakery,نان سنتی,595091,24000,نان بربری سنتی کنجدی,2kl34n,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'کنجدی' (sesame) is a common topping.",24170
نان بربری,نان بربری سنتی پر کنجد,نان بربری سنتی پر کنجد,یک عدد,Bakery,نان سنتی,595092,28000,نان بربری سنتی پر کنجد,2kl34n,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر کنجد' (lots of sesame) is a common topping.",24170
نان بربری,نان بربری سنتی پر سبوس,نان بربری سنتی پر سبوس,یک عدد,Bakery,نان سنتی,595093,30000,نان بربری سنتی پر سبوس,2kl34n,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر سبوس' (lots of bran) is a healthy variation of traditional bread.",24170
نان بربری,نان بربری سبوس کنجد,نان بربری سبوس کنجد,یک عدد,Bakery,نان سنتی,595095,28000,نان بربری سبوس کنجد,2kl34n,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'سبوس کنجد' (bran and sesame) are common additions to traditional bread and do not make it an excluded type.",24170
نان بربری,نان بربری سنتی پر کنجد بزرگ,نان بربری سنتی پر کنجد بزرگ,یک عدد,Bakery,نان سنتی,595097,45000,نان بربری سنتی پر کنجد بزرگ,2kl34n,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر کنجد' (lots of sesame) and 'بزرگ' (large) are acceptable descriptors.",24170
نان بربری,نان بربری سنتی پر سبوس بزرگ,نان بربری سنتی پر سبوس بزرگ,یک عدد,Bakery,نان سنتی,595098,45000,نان بربری سنتی پر سبوس بزرگ,2kl34n,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر سبوس' (lots of bran) and 'بزرگ' (large) are acceptable descriptors.",24170
نان بربری,نان بربری سنتی سبوس و کنجد,نان بربری سنتی سبوس و کنجد,یک عدد,Bakery,نان سنتی,595099,45000,نان بربری سنتی سبوس و کنجد,2kl34n,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'سبوس و کنجد' (bran and sesame) are common additions.",24170
نان بربری,نان بربری سنتی کنجدی یک عدد,نان بربری سنتی کنجدی,یک عدد,Bakery,نان سنتی,879491,24000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'کنجدی' (sesame) is a common topping.",24170
نان بربری,نان بربری سنتی پر کنجد بزرگ یک عدد,نان بربری سنتی پر کنجد بزرگ,یک عدد,Bakery,نان سنتی,879544,45000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر کنجد' (lots of sesame) and 'بزرگ' (large) are acceptable descriptors.",24170
نان بربری,نان بربری سنتی ساده یک عدد,نان بربری سنتی ساده,یک عدد,Bakery,نان سنتی,879494,20000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'ساده' (plain) is perfectly aligned.",24170
نان بربری,نان بربری سنتی پر کنجد یک عدد,نان بربری سنتی پر کنجد,یک عدد,Bakery,نان سنتی,879497,28000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر کنجد' (lots of sesame) is a common topping.",24170
نان بربری,نان بربری سنتی پر سبوس یک عدد,نان بربری سنتی پر سبوس,یک عدد,Bakery,نان سنتی,879500,30000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر سبوس' (lots of bran) is a healthy variation of traditional bread.",24170
نان بربری,نان بربری سنتی با  سبوس و کنجد یک عدد,نان بربری سنتی با  سبوس و کنجد,یک عدد,Bakery,نان سنتی,879504,28000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'سبوس و کنجد' (bran and sesame) are common additions.",24170
نان بربری,نان بربری سنتی پر سبوس بزرگ یک عدد,نان بربری سنتی پر سبوس بزرگ,یک عدد,Bakery,نان سنتی,879513,42000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread) and 'سنتی' (traditional), which is explicitly included and further confirms it's not an excluded type; 'پر سبوس' (lots of bran) and 'بزرگ' (large) are acceptable descriptors.",24170
نان بربری,نان بربری با سبوس و کنجد بزرگ یک عدد,نان بربری با سبوس و کنجد بزرگ,یک عدد,Bakery,نان سنتی,879516,45000,یک عدد,2x7gnl,YES,1.0,"The product name clearly indicates 'نان بربری' (Barbari bread), which is explicitly included. 'سبوس و کنجد' (bran and sesame) and 'بزرگ' (large) are acceptable descriptors for traditional bread.",24170
نان سنگک,نان سنگک ساده یک عدد,نان سنگک ساده,یک عدد,Bakery,نان سنتی,821289,20000,یک عدد,5o3x73,YES,1.0,"The product name clearly indicates 'نان سنگک' (Sangak bread), which is explicitly included. 'ساده' (plain) is perfectly aligned with traditional bread.",24170
نان سنگک,نان سنگک زیره و کنجد سفید (یک عدد),نان سنگک زیره و کنجد سفید (یک عدد),,Bakery,نان سنتی,1438580,40000,نان سنگک زیره و کنجد سفید (یک عدد),5o3x73,YES,1.0,"The product name clearly indicates 'نان سنگک' (Sangak bread), which is explicitly included. 'زیره و کنجد' (cumin and sesame) are common additions to traditional Sangak bread and do not make it an excluded type.",24170
نان سنگک,نان سنگک با تخم کتان و کنجد,نان سنگک با تخم کتان و کنجد,سرشار از مواد مغذی,Bakery,نان سنتی,1140165,40000,نان سنگک با تخم کتان و کنجد,5o3x73,YES,1.0,"The product name clearly indicates 'نان سنگک' (Sangak bread), which is explicitly included. 'تخم کتان و کنجد' (flaxseed and sesame) are healthy additions to traditional Sangak bread and do not make it an excluded type.",24170
نان سنگک,نان سنگک زعفرانی ,نان سنگک زعفرانی ,با کنجد سفید و زعفران اعلا خراسان,Bakery,نان سنتی,1170393,50000,نان سنگک زعفرانی ,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک شاهدانه و کنجد بزرگ,نان سنگک شاهدانه و کنجد بزرگ,,Bakery,نان سنتی,825519,35000,نان سنگک شاهدانه و کنجد بزرگ,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک سبوس دار (یک عدد),نان سنگک سبوس دار (یک عدد),بدون کنجد,Bakery,نان سنتی,1416283,20000,نان سنگک سبوس دار (یک عدد),5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its 'سبوس دار' variation does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک با مغز تخمه آفتابگردان و کنجد,نان سنگک با مغز تخمه آفتابگردان و کنجد,,Bakery,نان سنتی,825612,35000,نان سنگک با مغز تخمه آفتابگردان و کنجد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک دو رو کنجد یک عدد,نان سنگک دو رو کنجد,یک عدد,Bakery,نان سنتی,821291,25000,یک عدد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک پر کنجد بزرگ یک عدد,نان سنگک پر کنجد بزرگ,یک عدد,Bakery,نان سنتی,821292,30000,یک عدد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک سبوس و کنجد بزرگ یک عدد,نان سنگک سبوس و کنجد بزرگ,یک عدد,Bakery,نان سنتی,821295,30000,یک عدد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک سبزیجات بزرگ یک عدد,نان سنگک سبزیجات بزرگ,یک عدد,Bakery,نان سنتی,821297,30000,یک عدد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک سیاه دانه بزرگ یک عدد,نان سنگک سیاه دانه بزرگ,یک عدد,Bakery,نان سنتی,821298,35000,یک عدد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک خشخاش بزرگ یک عدد,نان سنگک خشخاش بزرگ,یک عدد,Bakery,نان سنتی,821300,35000,یک عدد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک میکس ویژه یک عدد,نان سنگک میکس ویژه,یک عدد,Bakery,نان سنتی,821303,50000,یک عدد,5o3x73,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its 'میکس ویژه' description does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری ساده,نان بربری ساده,,Bakery,نان سنتی,577242,25000,نان بربری ساده,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its 'ساده' description confirms it is not an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری سبوس با کنجد,نان بربری سبوس با کنجد,,Bakery,نان سنتی,577251,22000,نان بربری سبوس با کنجد,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری کنجد,نان بربری کنجد,,Bakery,نان سنتی,577243,30000,نان بربری کنجد,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری پر کنجد,نان بربری پر کنجد,,Bakery,نان سنتی,577244,35000,نان بربری پر کنجد,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری سیاهدانه نان بربری سیاهدانه	,نان بربری سیاهدانه,,Bakery,نان سنتی,577245,35000,نان بربری سیاهدانه	,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری پر سبوس,نان بربری پر سبوس,,Bakery,نان سنتی,577246,25000,نان بربری پر سبوس,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its 'پر سبوس' variation does not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری سیاهدانه کنجد,نان بربری سیاهدانه کنجد,,Bakery,نان سنتی,577247,25000,نان بربری سیاهدانه کنجد,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری سبزی,نان بربری سبزی,,Bakery,نان سنتی,577248,20000,نان بربری سبزی,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان بربری,نان بربری سبزی و سیاهدانه,نان بربری سبزی و سیاهدانه, ,Bakery,نان سنتی,577249,30000,نان بربری سبزی و سیاهدانه,5zkl1r,YES,1.0,"The product is 'نان بربری' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک ساده بزرگ,نان سنگک ساده بزرگ,یک عدد,Bakery,نان سنتی,781180,20000,نان سنگک ساده بزرگ,5333ll,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its 'ساده' description confirms it is not an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک پر سبزیجات بزرگ,نان سنگک پر سبزیجات بزرگ,یک عدد,Bakery,نان سنتی,781220,50000,نان سنگک پر سبزیجات بزرگ,5333ll,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک خشخاشی,نان سنگک خشخاشی,یک عدد,Bakery,نان سنتی,781223,30000,نان سنگک خشخاشی,5333ll,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
نان سنگک,نان سنگک پر خشخاش بزرگ,نان سنگک پر خشخاش بزرگ,یک عدد,Bakery,نان سنتی,781224,50000,نان سنگک پر خشخاش بزرگ,5333ll,YES,1.0,"The product is 'نان سنگک' which is explicitly included, and its toppings do not classify it as an excluded 'نان فانتزی' or 'نان شیرین'.",22227
