product_category,product_full_name,product_header_name,product_description,business_line,matched_categories,product_id,product_price,product_name,vendor_code
اسموتی,اسموتی تروپیکال,اسموتی تروپیکال,۴۵۰ میلی لیتر، آب آناناس و انبه و موز,Cafe,اسموتی و شیک,388572,170000,اسموتی تروپیکال,5w37r4
اسموتی,اسموتی لواشک,اسموتی لواشک,۴۵۰ میلی لیتر، لواشک لیمو و آلبالو,Cafe,اسموتی و شیک,388575,170000,اسموتی لواشک,5w37r4
اسموتی,اسموتی اسپرسو موهیتو,اسموتی اسپرسو موهیتو,"۴۰۰ میلی لیتر، اسپرسو، موهیتو

",Cafe,اسموتی و شیک,354645,89999,اسموتی اسپرسو موهیتو,5nlxrx
اسموتی,اسموتی پرتقال موهیتو,اسموتی پرتقال موهیتو,"۴۰۰ میلی لیتر، موهیتو، آب پرتقال

",Cafe,اسموتی و شیک,354642,89999,اسموتی پرتقال موهیتو,5nlxrx
انواع شیک,شیک کارامل گردو,شیک کارامل گردو,محصول شرکت کافه بلا,Ice Cream and Juice Shop,اسموتی و شیک,333881,100000,شیک کارامل گردو,28pw9g
شیک,شیک شکلات,شیک شکلات,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330064,100000,شیک شکلات,531k19
شیک,شیک بادام زمینی,شیک بادام زمینی,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330065,100000,شیک بادام زمینی,531k19
شیک,شیک انبه,شیک انبه,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330057,100000,شیک انبه,531k19
شیک,شیک پسته,شیک پسته,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330058,100000,شیک پسته,531k19
شیک,شیک توت فرنگی,شیک توت فرنگی,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330059,100000,شیک توت فرنگی,531k19
شیک,شیک شاتوت,شیک شاتوت,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330060,100000,شیک شاتوت,531k19
شیک,شیک دارک,شیک دارک,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330061,100000,شیک دارک,531k19
شیک,شیک بلوبری,شیک بلوبری,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330062,100000,شیک بلوبری,531k19
شیک,شیک شوکو فندق,شیک شوکو فندق,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330063,100000,شیک شوکو فندق,531k19
شیک,شیک نوتلا,شیک نوتلا,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330053,110000,شیک نوتلا,531k19
شیک,شیک طالبی,شیک طالبی,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330054,100000,شیک طالبی,531k19
شیک,شیک موز,شیک موز,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330055,100000,شیک موز,531k19
شیک,شیک نسکافه,شیک نسکافه,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,330056,100000,شیک نسکافه,531k19
میکس شیر,شیک نوتلا مخصوص,شیک نوتلا مخصوص,300 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,1305921,120000,شیک نوتلا مخصوص,2zl6lp
شیک,شیک نسکافه,شیک نسکافه,350 میلی لیتر، پودر نسکافه، جلاتو، شیر پاستوریزه پر چرب,Ice Cream and Juice Shop,اسموتی و شیک,1427696,147000,شیک نسکافه,5ox91m
اسموتی,اسموتی بلادی میکس اسموتی بلادی میکس	,اسموتی بلادی میکس,350 میلی لیتر، میکس توت فرنگی، زغال اخته، آلبالو و شاتوت,Ice Cream and Juice Shop,اسموتی و شیک,1427717,110000,اسموتی بلادی میکس	,5ox91m
اسموتی,اسموتی تروپیکال اسموتی تروپیکال	,اسموتی تروپیکال,350 میلی لیتر، میکس انبه، آناناس، موز، شیر پاستوریزه پر چرب، ارائه در بطری پلمپ شده,Ice Cream and Juice Shop,اسموتی و شیک,1427714,117000,اسموتی تروپیکال	,5ox91m
اسموتی,اسموتی هاوایی اسموتی هاوایی	,اسموتی هاوایی, 350 میلی لیتر، میکس توت فرنگی، موز، آناناس و شیر,Ice Cream and Juice Shop,اسموتی و شیک,1427715,117000,اسموتی هاوایی	,5ox91m
اسموتی,اسموتی بری منگو اسموتی بری منگو	,اسموتی بری منگو,350 میلی لیتر، میکس توت فرنگی، انبه، آناناس و شیر,Ice Cream and Juice Shop,اسموتی و شیک,1427716,117000,اسموتی بری منگو	,5ox91m
شیک,شیک پسته,شیک پسته,350 میلی لیتر، مغز پسته، جلاتو، شیر,Ice Cream and Juice Shop,اسموتی و شیک,1427671,227000,شیک پسته,5ox91m
شیک,شیک پینات,شیک پینات,350 میلی لیتر، کره بادام زمینی، جلاتو، شیر,Ice Cream and Juice Shop,اسموتی و شیک,1427692,169000,شیک پینات,5ox91m
اسموتی,پاناما اسموتی,پاناما اسموتی,350 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333284,218000,پاناما اسموتی,2nlgx7
اسموتی,اسموتی ویژه میک مک,اسموتی ویژه میک مک,350 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333285,248000,اسموتی ویژه میک مک,2nlgx7
اسموتی,تروپیکال اسموتی,تروپیکال اسموتی,350 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333286,248000,تروپیکال اسموتی,2nlgx7
اسموتی,پینک اسموتی,پینک اسموتی,350 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333287,218000,پینک اسموتی,2nlgx7
گلاسه,پرتقال گلاسه,پرتقال گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333277,175000,پرتقال گلاسه,2nlgx7
گلاسه,طالبی گلاسه,طالبی گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333278,210000,طالبی گلاسه,2nlgx7
گلاسه,انبه گلاسه,انبه گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333279,235000,انبه گلاسه,2nlgx7
گلاسه,موز گلاسه,موز گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333280,235000,موز گلاسه,2nlgx7
گلاسه,شکلات گلاسه,شکلات گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333281,235000,شکلات گلاسه,2nlgx7
گلاسه,شاه توت گلاسه,شاه توت گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333282,235000,شاه توت گلاسه,2nlgx7
گلاسه,توت فرنگی گلاسه,توت فرنگی گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333283,235000,توت فرنگی گلاسه,2nlgx7
گلاسه,کافه گلاسه,کافه گلاسه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333276,235000,کافه گلاسه,2nlgx7
شیک,شیک نوتلا مخصوص,شیک نوتلا مخصوص,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333242,240000,شیک نوتلا مخصوص,2nlgx7
شیک,شیک نسکافه,شیک نسکافه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333243,170000,شیک نسکافه,2nlgx7
شیک,شیک توت فرنگی,شیک توت فرنگی,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333244,170000,شیک توت فرنگی,2nlgx7
شیک,شیک اسنیکرز,شیک اسنیکرز,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333245,170000,شیک اسنیکرز,2nlgx7
شیک,شیک توت فرنگی	,شیک توت فرنگی	,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333246,170000,شیک توت فرنگی	,2nlgx7
شیک,شیک انبه,شیک انبه,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333247,170000,شیک انبه,2nlgx7
شیک,شیک شاتوت,شیک شاتوت,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333248,170000,شیک شاتوت,2nlgx7
شیک,شیک کلاسیک,شیک کلاسیک,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333235,170000,شیک کلاسیک,2nlgx7
شیک,شیک موز,شیک موز,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333236,170000,شیک موز,2nlgx7
شیک,شیک کاکائو,شیک کاکائو,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333237,170000,شیک کاکائو,2nlgx7
شیک,شیک کارامل,شیک کارامل,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333238,170000,شیک کارامل,2nlgx7
شیک,شیک وانیل,شیک وانیل,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333239,170000,شیک وانیل,2nlgx7
شیک,شیک دارک,شیک دارک,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333240,170000,شیک دارک,2nlgx7
شیک,میلک شیک ویژه میک مک,میلک شیک ویژه میک مک,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333241,205000,میلک شیک ویژه میک مک,2nlgx7
شیک,شیک کیت کت,شیک کیت کت,500 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,333234,170000,شیک کیت کت,2nlgx7
اسموتی,اسموتی سیب,اسموتی سیب,400 میلی لیتر، سیب، یخ، افزودنی های مجاز، ارائه در بطری درب دار,Restaurant,اسموتی و شیک,1261525,150000,اسموتی سیب,54nxx3
شیک,شیک وانیل,شیک وانیل,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357346,110000,شیک وانیل,2lwxn1
شیک,شیک کارامل,شیک کارامل,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357347,110000,شیک کارامل,2lwxn1
شیک,شیک نوتلا,شیک نوتلا,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357348,130000,شیک نوتلا,2lwxn1
شیک,شیک توت فرنگی,شیک توت فرنگی,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357349,110000,شیک توت فرنگی,2lwxn1
شیک,شیک شکلات تلخ,شیک شکلات تلخ,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357350,110000,شیک شکلات تلخ,2lwxn1
شیک,شیک قهوه,شیک قهوه,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357352,110000,شیک قهوه,2lwxn1
شیک,شیک بادام زمینی,شیک بادام زمینی,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357342,130000,شیک بادام زمینی,2lwxn1
شیک,شیک توت فرنگی	,شیک توت فرنگی	,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357343,110000,شیک توت فرنگی	,2lwxn1
شیک,شیک شکلات نعنا,شیک شکلات نعنا,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357344,110000,شیک شکلات نعنا,2lwxn1
شیک,شیک موز,شیک موز,400 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,357345,110000,شیک موز,2lwxn1
شیک,شیک کارامل قهوه,شیک کارامل قهوه,,Cafe,اسموتی و شیک,206437,99000,شیک کارامل قهوه,58pwl4
شیک,شیک کارامل قهوه,شیک کارامل قهوه,,Cafe,اسموتی و شیک,206437,99000,شیک کارامل قهوه,58pwl4
شیک,شیک بیسکویت,شیک بیسکویت,,Cafe,اسموتی و شیک,206438,89000,شیک بیسکویت,58pwl4
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,206439,105000,شیک شکلات,58pwl4
شیک,شیک دارک,شیک دارک,,Cafe,اسموتی و شیک,206440,115000,شیک دارک,58pwl4
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,206435,99000,شیک نوتلا,58pwl4
شیک,شیک پینات,شیک پینات,,Cafe,اسموتی و شیک,206436,89000,شیک پینات,58pwl4
شیک,شیک دارک چاکلت,شیک دارک چاکلت,,Cafe,اسموتی و شیک,208216,99000,شیک دارک چاکلت,2r6lyz
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,208217,99000,شیک نوتلا,2r6lyz
شیک,شیک شاتوت,شیک شاتوت,,Cafe,اسموتی و شیک,208218,86000,شیک شاتوت,2r6lyz
شیک,شیک بادام زمینی,شیک بادام زمینی,,Cafe,اسموتی و شیک,208219,99000,شیک بادام زمینی,2r6lyz
شیک,شیک طالبی,شیک طالبی,,Cafe,اسموتی و شیک,208220,86000,شیک طالبی,2r6lyz
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,208210,86000,شیک شکلات,2r6lyz
شیک,شیک شکلات توت فرنگی,شیک شکلات توت فرنگی,,Cafe,اسموتی و شیک,208212,88000,شیک شکلات توت فرنگی,2r6lyz
شیک,شیک توت فرنگی,شیک توت فرنگی,,Cafe,اسموتی و شیک,208213,86000,شیک توت فرنگی,2r6lyz
شیک,شیک قهوه,شیک قهوه,,Cafe,اسموتی و شیک,208214,86000,شیک قهوه,2r6lyz
شیک,شیک وانیل,شیک وانیل,,Cafe,اسموتی و شیک,208215,86000,شیک وانیل,2r6lyz
موکتل,اسموتی پینک,اسموتی پینک,,Cafe,اسموتی و شیک,208509,134000,اسموتی پینک,2oxg3n
اسموتی,اسموتی سامر,اسموتی سامر,"۴۰۰ میلی لیتر، طالبی، پرتقال، یخ کراش

",Cafe,اسموتی و شیک,208513,98000,اسموتی سامر,2oxg3n
شیک,شیک شاتوت گلاسه,شیک شاتوت گلاسه,330 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,208350,70000,شیک شاتوت گلاسه,2k386g
شیک,شیک پرتقال انبه گلاسه,شیک پرتقال انبه گلاسه,330 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,208351,80000,شیک پرتقال انبه گلاسه,2k386g
شیک,شیک شکلات گلاسه,شیک شکلات گلاسه,330 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,208348,70000,شیک شکلات گلاسه,2k386g
شیک,شیک کافه گلاسه,شیک کافه گلاسه,330 میلی لیتر,Ice Cream and Juice Shop,اسموتی و شیک,208349,70000,شیک کافه گلاسه,2k386g
شیک,شیک اسپرسو,شیک اسپرسو,,Cafe,اسموتی و شیک,989508,180000,شیک اسپرسو,2my736
شیک,شیک موز شکلات,شیک موز شکلات,,Cafe,اسموتی و شیک,989509,195000,شیک موز شکلات,2my736
شیک,شیک بادام زمینی,شیک بادام زمینی,,Cafe,اسموتی و شیک,989495,170000,شیک بادام زمینی,2my736
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,989500,180000,شیک نوتلا,2my736
شیک,شیک موز,شیک موز,,Cafe,اسموتی و شیک,989501,180000,شیک موز,2my736
شیک,شیک توت فرنگی,شیک توت فرنگی,,Cafe,اسموتی و شیک,989504,198000,شیک توت فرنگی,2my736
شیک,شیک نسکافه,شیک نسکافه,,Cafe,اسموتی و شیک,989506,160000,شیک نسکافه,2my736
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,989507,160000,شیک شکلات,2my736
شیک,شیک نوتلا,شیک نوتلا,۴۰۰ میلی لیتر، سه اسکوپ وانیل، سس نوتلا، سیروپ فندوق,Cafe,اسموتی و شیک,396995,185000,شیک نوتلا,5gxpn3
شیک,شیک موکا,شیک موکا,,Cafe,اسموتی و شیک,211645,165000,شیک موکا,2r6lgx
شیک,شیک توت فرنکی,شیک توت فرنکی,,Cafe,اسموتی و شیک,211647,145000,شیک توت فرنکی,2r6lgx
شیک,پرو شیک,پرو شیک,,Cafe,اسموتی و شیک,211648,190000,پرو شیک,2r6lgx
شیک,شیک انبه,شیک انبه,,Cafe,اسموتی و شیک,211641,130000,شیک انبه,2r6lgx
شیک ,شیک توت فرنگی,شیک توت فرنگی,,Cafe,اسموتی و شیک,209889,123000,شیک توت فرنگی,2yogpn
شیک ,شیک وانیل,شیک وانیل,,Cafe,اسموتی و شیک,209890,115000,شیک وانیل,2yogpn
شیک ,شیک نارگیل,شیک نارگیل,,Cafe,اسموتی و شیک,209891,125000,شیک نارگیل,2yogpn
شیک ,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,209888,119000,شیک شکلات,2yogpn
شیک,شیک بادام زمینی,شیک بادام زمینی,"۳۰۰ میلی لیتر، میکس شیر و یستنی وانیلی، کره بادام زمینی

",Cafe,اسموتی و شیک,213262,160000,شیک بادام زمینی,21yz4n
اسموتی,اسموتی قرمز,اسموتی قرمز,شاتوت، پوره میوه های قرمز، توت فرنگی,Cafe,اسموتی و شیک,213258,170000,اسموتی قرمز,21yz4n
اسموتی,اسموتی استرانا,اسموتی استرانا,پرتقال، توت فرنگی، موز,Cafe,اسموتی و شیک,213259,170000,اسموتی استرانا,21yz4n
اسموتی,اسموتی کالیفرنیا,اسموتی کالیفرنیا,موز یخ زده، توت فرنگی، کیوی، پرتقال، ماست ایسلندی، عصاره وانیل,Cafe,اسموتی و شیک,213260,180000,اسموتی کالیفرنیا,21yz4n
اسموتی,اسموتی چاکلت پینات,اسموتی چاکلت پینات,گره بادام زمینی، شیر، خرما، پودر کاکائو، موز,Cafe,اسموتی و شیک,213261,185000,اسموتی چاکلت پینات,21yz4n
گلاسه,موز گلاسه,موز گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212253,120000,موز گلاسه,27743m
گلاسه,انبه گلاسه,انبه گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212254,120000,انبه گلاسه,27743m
گلاسه,توت فرنگی گلاسه,توت فرنگی گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212255,120000,توت فرنگی گلاسه,27743m
گلاسه,شکلات گلاسه,شکلات گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212256,130000,شکلات گلاسه,27743m
گلاسه,کافه گلاسه,کافه گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212257,120000,کافه گلاسه,27743m
گلاسه,طالبی گلاسه,طالبی گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212258,120000,طالبی گلاسه,27743m
گلاسه,نوتلا گلاسه,نوتلا گلاسه,,Ice Cream and Juice Shop,اسموتی و شیک,212259,170000,نوتلا گلاسه,27743m
شیک,شیک موز,شیک موز,,Ice Cream and Juice Shop,اسموتی و شیک,212239,80000,شیک موز,27743m
شیک,شیک شاتوت,شیک شاتوت,,Ice Cream and Juice Shop,اسموتی و شیک,212240,90000,شیک شاتوت,27743m
شیک,شیک وانیل,شیک وانیل,,Ice Cream and Juice Shop,اسموتی و شیک,212241,80000,شیک وانیل,27743m
شیک,شیک شکلات,شیک شکلات,,Ice Cream and Juice Shop,اسموتی و شیک,212242,80000,شیک شکلات,27743m
شیک,شیک نوتلا,شیک نوتلا,,Ice Cream and Juice Shop,اسموتی و شیک,212243,130000,شیک نوتلا,27743m
شیک,شیک بیسکویت,شیک بیسکویت,,Ice Cream and Juice Shop,اسموتی و شیک,212244,75000,شیک بیسکویت,27743m
شیک,شیک نسکافه,شیک نسکافه,,Ice Cream and Juice Shop,اسموتی و شیک,212245,80000,شیک نسکافه,27743m
شیک,شیک توت فرنگی,شیک توت فرنگی,,Ice Cream and Juice Shop,اسموتی و شیک,212236,80000,شیک توت فرنگی,27743m
شیک,شیک طالبی,شیک طالبی,,Ice Cream and Juice Shop,اسموتی و شیک,212237,80000,شیک طالبی,27743m
شیک,شیک انبه,شیک انبه,,Ice Cream and Juice Shop,اسموتی و شیک,212238,80000,شیک انبه,27743m
اسموتی,اسموتی لمون استرا,اسموتی لمون استرا, اسموتی بر پایه میوه یخ زده با طعم قالب میوه های استوایی ,Cafe,اسموتی و شیک,693779,130000,اسموتی لمون استرا,5r6l8n
اسموتی,اسموتی پینکی روم,اسموتی پینکی روم,اسموتی برپایه پالپ میوه های یخ زده با طعم قالب توت فرنگی,Cafe,اسموتی و شیک,693773,135000,اسموتی پینکی روم,5r6l8n
اسموتی,اسموتی رد,اسموتی رد,اسموتی بر پایه پالپ میوه های یخ زده قرمز با طعمی ترش مثل انار، آلبالو و کرنبری,Cafe,اسموتی و شیک,693774,130000,اسموتی رد,5r6l8n
اسموتی,اسموتی پیات کوکو,اسموتی پیات کوکو,اسموتی بر پایه لبنیات با طعم قالب کره بادام زمینی و نارگیل,Cafe,اسموتی و شیک,693775,120000,اسموتی پیات کوکو,5r6l8n
شیک,شیک توت فرنگی	,شیک توت فرنگی	,300 میلی لیتر,Cafe,اسموتی و شیک,218988,84000,شیک توت فرنگی	,5p8knx
شیک,شیک بیسکوئیت پتی بور,شیک بیسکوئیت,300 میلی لیتر,Cafe,اسموتی و شیک,218989,92000,پتی بور,5p8knx
شیک,شیک بیسکوئیت اوریو,شیک بیسکوئیت,300 میلی لیتر,Cafe,اسموتی و شیک,218990,108000,اوریو,5p8knx
اسموتی,اسموتی ویولا,اسموتی ویولا,300 میلی لیتر,Cafe,اسموتی و شیک,218981,74000,اسموتی ویولا,5p8knx
اسموتی,اسموتی هانی تایم,اسموتی هانی تایم,300 میلی لیتر,Cafe,اسموتی و شیک,218982,86000,اسموتی هانی تایم,5p8knx
اسموتی,اسموتی ردکارپت,اسموتی ردکارپت,300 میلی لیتر,Cafe,اسموتی و شیک,218983,86000,اسموتی ردکارپت,5p8knx
اسموتی,اسموتی فوکسیا,اسموتی فوکسیا,300 میلی لیتر,Cafe,اسموتی و شیک,218984,74000,اسموتی فوکسیا,5p8knx
شیک,شیک وانیل,شیک وانیل,300 میلی لیتر,Cafe,اسموتی و شیک,218985,74000,شیک وانیل,5p8knx
شیک,شیک بادام زمینی,شیک بادام زمینی,300 میلی لیتر,Cafe,اسموتی و شیک,218986,106000,شیک بادام زمینی,5p8knx
شیک,شیک اسپرسو,شیک اسپرسو,300 میلی لیتر,Cafe,اسموتی و شیک,218987,96000,شیک اسپرسو,5p8knx
شیک,شیک نسکافه,شیک نسکافه,400 میلی لیتر,Cafe,اسموتی و شیک,290266,79000,شیک نسکافه,5lw18y
شیک,شیک نوتلا,شیک نوتلا,400 میلی لیتر ,Cafe,اسموتی و شیک,290263,95000,شیک نوتلا,5lw18y
شیک,شیک وانیل,شیک وانیل,400 میلی لیتر,Cafe,اسموتی و شیک,290264,79000,شیک وانیل,5lw18y
شیک,شیک شکلات,شیک شکلات,400 میلی لیتر,Cafe,اسموتی و شیک,290265,79000,شیک شکلات,5lw18y
شیک,شیک اسپرسو,شیک اسپرسو,,Cafe,اسموتی و شیک,302965,100000,شیک اسپرسو,266774
شیک,شیک میوه ای,شیک میوه ای,,Cafe,اسموتی و شیک,302961,70000,شیک میوه ای,266774
شیک,شیک بادام زمینی,شیک بادام زمینی,,Cafe,اسموتی و شیک,302962,90000,شیک بادام زمینی,266774
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,302963,100000,شیک نوتلا,266774
شیک,شیک بیسکوئیت,شیک بیسکوئیت,,Cafe,اسموتی و شیک,302964,90000,شیک بیسکوئیت,266774
شیک,شیک کلاسیک,شیک کلاسیک,یک طعم,Cafe,اسموتی و شیک,214682,90000,شیک کلاسیک,5mywox
شیک,شیک موز نوتلا,شیک موز نوتلا,,Cafe,اسموتی و شیک,214683,100000,شیک موز نوتلا,5mywox
شیک,شیک موز کره بادام زمینی,شیک موز کره بادام زمینی,,Cafe,اسموتی و شیک,214684,100000,شیک موز کره بادام زمینی,5mywox
شیک,شیک کوکی توت فرنگی,شیک کوکی توت فرنگی,,Cafe,اسموتی و شیک,214685,95000,شیک کوکی توت فرنگی,5mywox
شیک,شیک بری,شیک بری,توت فرنگی، آلبالو و ....,Restaurant,اسموتی و شیک,314352,120000,شیک بری,5r63mw
شیک,شیک لوتوس,شیک لوتوس,کره لوتوس، بیسکویت لوتوس,Restaurant,اسموتی و شیک,314353,128000,شیک لوتوس,5r63mw
شیک,شیک پینات,شیک پینات,کره بادام زمینی کرانچی، بادام درختی,Restaurant,اسموتی و شیک,314354,130000,شیک پینات,5r63mw
شیک,شیک لوتوس,شیک لوتوس,,Restaurant,اسموتی و شیک,217558,145000,شیک لوتوس,5gxg8x
شیک,شیک کره بادام زمینی,شیک کره بادام زمینی,,Restaurant,اسموتی و شیک,217559,135000,شیک کره بادام زمینی,5gxg8x
شیک,شیک پوره توت فرنگی,شیک پوره توت فرنگی,,Restaurant,اسموتی و شیک,217560,135000,شیک پوره توت فرنگی,5gxg8x
شیک,شیک اورئو,شیک اورئو,,Restaurant,اسموتی و شیک,217561,135000,شیک اورئو,5gxg8x
شیک,شیک نوتلا,شیک نوتلا,,Restaurant,اسموتی و شیک,217556,135000,شیک نوتلا,5gxg8x
شیک,شیک نوستالژی,شیک نوستالژی,,Restaurant,اسموتی و شیک,217557,120000,شیک نوستالژی,5gxg8x
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,216594,80000,شیک شکلات,2myw6p
شیک,شیک توت فرنگی,شیک توت فرنگی,,Cafe,اسموتی و شیک,216595,80000,شیک توت فرنگی,2myw6p
شیک,شیک شاتوت,شیک شاتوت,,Cafe,اسموتی و شیک,216596,80000,شیک شاتوت,2myw6p
شیک,شیک بادام زمینی,شیک بادام زمینی,,Cafe,اسموتی و شیک,216597,85000,شیک بادام زمینی,2myw6p
شیک,شیک انبه,شیک انبه,,Cafe,اسموتی و شیک,216598,90000,شیک انبه,2myw6p
شیک,شیک قهوه,شیک قهوه,,Cafe,اسموتی و شیک,216599,75000,شیک قهوه,2myw6p
شیک,شیک بیسکوئیت,شیک بیسکوئیت,,Cafe,اسموتی و شیک,216600,75000,شیک بیسکوئیت,2myw6p
شیک,شیک سیتی چاکلت,شیک سیتی چاکلت,,Cafe,اسموتی و شیک,216589,110000,شیک سیتی چاکلت,2myw6p
شیک,شیک ام اند کیت,شیک ام اند کیت,,Cafe,اسموتی و شیک,216590,95000,شیک ام اند کیت,2myw6p
شیک,شیک رد پینگ,شیک رد پینگ,,Cafe,اسموتی و شیک,216591,110000,شیک رد پینگ,2myw6p
شیک,شیک بانی رئو,شیک بانی رئو,,Cafe,اسموتی و شیک,216592,99000,شیک بانی رئو,2myw6p
شیک,شیک مانگولا,شیک مانگولا,,Cafe,اسموتی و شیک,216593,100000,شیک مانگولا,2myw6p
شیک ,شیک کیت کت 480 میلی لیتر,شیک کیت کت,480 میلی لیتر، شرکتی,Ice Cream and Juice Shop,اسموتی و شیک,595430,130000,480 میلی لیتر,2gxzok
شیک ,شیک نوتلا 480 میلی لیتر,شیک نوتلا,480 میلی لیتر، شرکتی,Ice Cream and Juice Shop,اسموتی و شیک,559809,130000,480 میلی لیتر,2gxzok
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,1035429,110000,شیک شکلات,5myo3r
شیک,شیک وانیل,شیک وانیل,,Cafe,اسموتی و شیک,1035431,130000,شیک وانیل,5myo3r
شیک,شیک کره پسته,شیک کره پسته,,Cafe,اسموتی و شیک,1035432,180000,شیک کره پسته,5myo3r
شیک,شیک لیدی شیک,شیک لیدی شیک,,Cafe,اسموتی و شیک,219584,140000,شیک لیدی شیک,5myo3r
شیک,شیک اورئو,شیک اورئو,,Cafe,اسموتی و شیک,219585,180000,شیک اورئو,5myo3r
شیک,شیک بادام زمینی,شیک بادام زمینی,,Cafe,اسموتی و شیک,219586,250000,شیک بادام زمینی,5myo3r
شیک,شیک شکلات,شیک شکلات,,Cafe,اسموتی و شیک,219580,140000,شیک شکلات,5myo3r
شیک,شیک نوتلا,شیک نوتلا,,Cafe,اسموتی و شیک,219581,210000,شیک نوتلا,5myo3r
شیک,شیک توت فرنگی,شیک توت فرنگی,,Cafe,اسموتی و شیک,219582,98000,شیک توت فرنگی,5myo3r
شیک,شیک میکس,شیک میکس,,Cafe,اسموتی و شیک,219583,170000,شیک میکس,5myo3r
